case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_m,target_x_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,max_abs_commanded_gimbal_deg,max_abs_throttle_tracking_error,navigation_rejection_count,rms_x_estimation_error_m,rms_z_estimation_error_m,rms_vx_estimation_error_mps,rms_vz_estimation_error_mps,rms_theta_estimation_error_deg,failure_mode,guidance_mode,navigation_mode,actuator_mode
39,0.9789041527852151,0.9744115565321106,1.1687275293805948,0.9300941801836484,13.368828563086165,22.93054756752342,-2.2970298115880015,-59.38337486233224,1.5641201586420375,True,44.639999999999404,0.0,-0.7056322068790143,0.0,-0.7056322068790143,-0.02176575163481224,-0.7490860945807157,0.7494022451517057,4060.3260420738043,2760.5548536509705,1.5641201586420375,0.7563950729784339,1.0016459362301984,0.7108146127432883,0,0.6485425219667993,0.27968478935830793,0.10302082453942826,0.40773814635298467,0.0755451549938723,success,corridor,estimated,flight_like
40,0.990181867670036,0.9422526287290106,1.175262312349682,0.9738574228649145,-6.368829312765648,21.84882195836518,-4.515651221808685,-58.884470598358554,1.0753872661804094,False,45.11999999999939,0.0,-4.292260893758797,0.0,-4.292260893758797,0.426152709912865,-0.9448530480320115,1.0365102095693324,4054.53844675688,2541.2299543461922,4.223967877994316,1.4037312855664843,1.7091042111126338,0.6188236011641428,0,0.4449915879738564,0.3170906111327579,0.09749023285819926,0.4181935642661717,0.053478202186381996,pad_miss,corridor,estimated,flight_like
41,1.0122184373776655,0.9459116929052932,0.9040452509410438,1.0355933984934578,-11.643267926091529,14.991166413668116,-3.181564232521902,-57.90070165284967,0.7993906241884964,True,44.079999999999416,0.0,-2.096317915372248,0.0,-2.096317915372248,0.29002638926225416,-0.9092436296677558,0.9543790046726173,3977.8846842153034,2643.4971661217496,3.2876383869802344,1.8065222045179428,2.316755367952658,0.6756378946579445,0,0.3479626369006723,0.4080424583158609,0.10198945021768675,0.40927843201072356,0.07878817317670998,success,corridor,estimated,flight_like
42,1.0044686042124338,0.9452970845655434,1.1408687484073683,1.1153585081988504,-1.1232852962067135,26.30728695019535,-1.0987079432910278,-55.85837535213623,-0.6644475088864893,True,44.47999999999941,0.0,-2.262891746759289,0.0,-2.262891746759289,-0.09284794144078722,-0.709058058562156,0.7151112295592383,3988.32588259572,2628.7537093630854,2.3342398258396115,2.2601342992639846,3.3688433701508265,0.6788678157954505,0,0.384413628864503,0.31232951662747543,0.10391181362649732,0.40798576805624115,0.07910744124355697,success,corridor,estimated,flight_like
43,1.0208498395410395,1.0113448050194236,0.9431732151136445,0.9252485370358778,-8.995190791693702,3.915417937673162,-0.95407721826095,-58.43237921614208,-0.14501470505896372,False,44.23999999999941,0.0,-3.0126164261791715,0.0,-3.0126164261791715,0.04960778340618217,-0.8689617121358298,0.8703765790349068,4069.134423743475,3010.279211392488,1.0810023861450389,0.6486749080038618,0.9290450851621936,0.6924322871374499,0,0.3637847007915424,0.3938527976720319,0.10124581539435416,0.4156533681621947,0.07037976265617645,pad_miss,corridor,estimated,flight_like
44,1.0089368796887452,0.9762163950646613,1.026224952470703,1.0530897654616242,4.698213123765623,18.9633377485018,-2.370637484417499,-58.21932436803104,1.5184856862727143,True,43.679999999999424,0.0,-0.1624722881651872,0.0,-0.1624722881651872,0.2713869339726226,-0.8466761469077295,0.8891070608613902,3983.4676696323877,2850.0470958202422,1.5184856862727143,0.5625567418952433,0.760200160572615,0.7726158895006972,0,0.4126260898447442,0.2977283128593513,0.09834656097945706,0.4359264808739293,0.06609147180735805,success,corridor,estimated,flight_like
45,1.0206591343370195,0.9516746905564253,1.0107941147714017,0.9206697276179068,9.397672108977954,32.43134169919117,-0.5734896876910254,-59.636505724211574,-0.2768892323521109,True,43.27999999999943,0.0,-2.2334944664438985,0.0,-2.2334944664438985,-0.5828981160835865,-0.8108714624971433,0.9986404470208736,3940.4173968955656,2721.3054369994134,3.8932033723249746,2.444632339426415,3.314461042523887,0.7928369511656346,0,0.40298303269943947,0.26317524047846846,0.11226128706547144,0.4153551584490198,0.05930870533667029,success,corridor,estimated,flight_like
46,0.9904066250126928,0.9404439194100691,1.0951649074763254,0.9618455812701493,13.79686648738798,19.792436620672465,-0.565032845318868,-55.92684115690889,0.2236212197808293,True,45.039999999999395,0.0,0.37744274005899636,0.0,0.37744274005899636,-0.0803982666099792,-0.8377911192195271,0.8416399709596718,4024.734475150395,2558.3729607200876,1.6076811828918847,1.8305715644502867,2.4519329772575404,0.7003301543646999,0,0.3987806475471072,0.29342731269215444,0.1039216919126576,0.39805481865078457,0.06254191968931366,success,corridor,estimated,flight_like
47,1.0187414906185133,0.9921457480870248,1.0371928176080516,0.8902794973014267,-4.547141401319003,15.29501334783659,-2.933962434786557,-56.27879423007506,1.0532864217866424,False,43.99999999999942,0.0,-3.0908149744541786,0.0,-3.0908149744541786,0.30007141124254444,-0.8652360904276094,0.9157927407571794,4013.2005515202145,2931.819685088958,2.7163113813489788,1.892687755994186,2.637671707671519,0.7692962784197249,0,0.36444495341867034,0.3947595510990223,0.09359023708317292,0.4031701440361179,0.05605039757905641,pad_miss,corridor,estimated,flight_like
48,0.980199071364875,0.9844320020495603,0.9520482477670091,0.8655348274293273,16.232042191563714,32.730782668010214,-2.7092801247635787,-57.08678640103375,-0.08223695774608474,True,44.7199999999994,0.0,-1.248034093697194,0.0,-1.248034093697194,-0.025300903517648552,-0.7216187120848724,0.7220621173762264,4064.854082016842,2826.169932330078,2.340261797224744,1.4004009388785685,1.9375953797224783,0.7238760446772191,0,0.4400816722644535,0.2805900077660132,0.09900788913576483,0.40678482719548265,0.05410770802644692,success,corridor,estimated,flight_like
49,0.9883344299962997,1.019909918808004,0.9387296408374379,0.882820580982032,10.694177432909107,12.099734250729615,-0.9408104407061215,-58.40592216727331,1.0298743990279422,True,45.27999999999939,0.0,-1.3273065601462037,0.0,-1.3273065601462037,0.10533819457524049,-0.7551561086539713,0.762467627951364,4157.591454518042,2981.7779771379865,1.0298743990279422,0.7977358580885364,1.1004263105808416,0.8194627042986462,0,0.3819746826818533,0.28253836946343674,0.12852971833574775,0.37539335486710507,0.057025491350471934,success,corridor,estimated,flight_like
50,1.0254708305563194,1.0228731527845891,0.9542248374607692,1.0047223987485845,1.2446501303862405,8.712245656228893,-0.7405334116303577,-57.64524087251984,0.7953236305776487,False,44.31999999999941,0.0,3.943442804602815,0.0,3.943442804602815,0.01350713524587584,-0.7630341424089991,0.7631536838569196,4082.2435975364933,3077.8684719556295,0.80236276649497,0.4729365959098504,0.7369271687050082,0.8298041468479092,0,0.37882488961610994,0.26680452246721137,0.09277303425076913,0.40076397401884867,0.0786467229164973,pad_miss,corridor,estimated,flight_like
51,0.9712389606968431,1.0215174725490561,1.172140367959244,1.0805157359896174,-11.816202317409754,15.799136679600636,-2.681820902669708,-57.20793703905056,1.0789879485298457,False,44.9599999999994,0.0,-4.9400032009272605,0.0,-4.9400032009272605,0.3549247600618975,-0.9066956403759533,0.9736881274729375,4118.813766809639,3031.8085410337553,2.4532537153745286,1.3058069959308038,1.6963386149883326,0.6604223963860258,0,0.4772330406863823,0.3438714568448225,0.10075467891102032,0.38109575035962334,0.05302162818549765,pad_miss,corridor,estimated,flight_like
52,0.9984903196961439,0.9492153357111444,0.9678677883952209,1.1281628131295915,7.140116677823947,19.993160177034884,-1.2377673147359645,-57.217648659617,-0.18151830688076223,False,43.75999999999942,0.0,3.477466636056132,0.0,3.477466636056132,0.10127688665534774,-1.0480823037205953,1.0529641604265885,3949.3285476809797,2695.1788022970322,0.5800945828442605,0.5675529951638074,0.7727425882892818,0.7055075823425332,0,0.44470402716902624,0.31175669175002885,0.09502217013841757,0.41431925771234573,0.06331402602157823,pad_miss,corridor,estimated,flight_like
53,1.0139633811277833,1.0294599330399157,0.888038574320832,0.9366964810608712,-12.999187247793504,13.454740572216163,-0.6071974893141039,-56.3262561089934,1.9722145699892968,True,45.59999999999938,0.0,-2.234212013147984,0.0,-2.234212013147984,-0.22794295092631212,-0.7438685308814553,0.7780092416628029,4176.70981447005,3029.50971680936,1.9722145699892968,1.1630067886805069,1.459454989288202,0.6792795903242412,0,0.47082523983801156,0.2765007824493226,0.09651298678806779,0.42083290273233703,0.05327038501673526,success,corridor,estimated,flight_like
54,1.0176137562256926,0.9664813507399203,1.1929379270323357,1.127438947690274,1.9314719201942587,15.413816543447796,-3.635620875083543,-58.56000951738593,0.5404980731662075,True,42.07999999999946,0.0,-2.5405885996241735,0.0,-2.5405885996241735,0.275946957515541,-1.9807195837963913,1.9998491925634376,3844.8825404687414,2920.4869147106983,3.6160990260411965,2.0207751692127056,2.7914104688509958,0.7647735607076636,0,0.3335705995402175,0.26570750838604223,0.08904477570391679,0.427233684102382,0.052808838349381104,success,corridor,estimated,flight_like
55,0.9830867071482582,1.0023276171414128,0.9498552549383841,1.0926393477003415,0.5640350664247578,27.791415978486008,-1.72058431021741,-62.087151908065145,1.3245073827112772,True,45.67999999999938,0.0,-2.621498252940296,0.0,-2.621498252940296,-0.07201730483730741,-0.8200826581644086,0.8232387614890543,4191.872376538053,2824.420943451838,2.2848349292620203,1.4564576320225342,1.7680036832096298,0.731572987143296,0,0.38108697238763556,0.37452121999482146,0.10060546000721551,0.40180624762342243,0.08336623039450676,success,corridor,estimated,flight_like
56,1.0149218844285766,0.979078290725317,1.0816727935516999,0.9560930893365656,5.667624300289731,15.983927116488562,-2.8755375865409833,-56.876050131787,1.0493437138313548,True,44.39999999999941,0.0,-2.7101503012472086,0.0,-2.7101503012472086,0.41207096647523933,-0.7991281204225297,0.8991152508226534,4031.065348767359,2822.4826863098606,2.366067526791901,1.500118789569434,2.171430071086633,0.7675043922646214,0,0.46994567274821364,0.5044926748823731,0.10151238496646214,0.39834295526390284,0.049967301942611946,success,corridor,estimated,flight_like
57,1.0175416586831065,1.0031999110016918,1.145789885755308,0.8709646449783384,16.03535749861495,35.24749176251487,-1.678465666891731,-60.205699500951454,0.17434603786290667,True,44.23999999999941,0.0,-0.8597481270854217,0.0,-0.8597481270854217,-0.3478201344204954,-0.6862463280758997,0.7693587386297415,4072.2346707288198,2950.1647062830234,3.1539583799948097,1.729616056792916,2.1011077424928546,0.90546677444572,0,0.36391012533816514,0.3772517663218705,0.11675851109000462,0.41930500851041025,0.059890349482859366,success,corridor,estimated,flight_like
58,0.9707213651290045,0.9401683405846808,1.1357020136162825,0.8573459955335578,-9.25637351394306,24.82020650611245,-2.463715319460667,-65.29199231772196,1.2143809197804385,False,44.8799999999994,0.0,-3.9204011429668086,0.0,-3.9204011429668086,-0.096652027977381,-0.6764069299874883,0.6832773590916351,4085.4166196523183,2495.761764440449,1.2331218634403622,0.8603207100075417,1.0812872742941086,0.9596411358890683,0,0.39290207833863405,0.3118201244105735,0.09385114184955867,0.45644458093416895,0.050595135391543464,pad_miss,corridor,estimated,flight_like
59,0.9813553522619297,0.9807023272615139,0.957465201162368,0.9808741837602237,12.268949500570812,11.928570362587642,-2.3188945826206067,-56.70298655703537,0.5438910847584245,True,47.839999999999336,0.0,0.15865360922318827,0.0,0.15865360922318827,0.15605491102449773,-0.5848538655308936,0.6053157682410829,4286.472472228459,2578.443818602136,2.097538823327199,1.3112684240426338,1.7898222467627212,0.7040782941765387,0,0.36899976414338126,0.2794488228995944,0.08995574163625168,0.3969061728116784,0.06298564735211729,success,corridor,estimated,flight_like
60,1.005911911310773,1.0346850788172375,0.9359792657206858,0.9246979130551414,-2.1575498482241784,13.013451698114475,-1.9332042287820341,-57.614874230180114,1.1518020873731347,True,48.15999999999933,0.0,0.29228157592613274,0.0,0.29228157592613274,0.10690552048686135,-0.710600375846977,0.7185970250873793,4383.523289098997,2859.2722626216637,1.6746537448485448,0.6221736993353929,0.7963752610799599,0.6436209414023066,0,0.4391312169691307,0.46689579093521555,0.09217648018754304,0.4201362697764413,0.05514039798543174,success,corridor,estimated,flight_like
61,0.99861446736966,0.996457766329059,1.0431525707178566,0.8684241476858007,-9.230487745721785,20.631966107892623,-0.8076483733563009,-57.90195217659647,-0.5800029467813249,True,46.879999999999356,0.0,0.21033188043017814,0.0,0.21033188043017814,0.04722283576878404,-0.713603408749096,0.7151641917744309,4244.047621574016,2731.156742729396,1.6191194277642302,1.144032181152627,1.4727982279794125,0.6323672161216672,0,0.7885332351711782,0.3341299796672602,0.10093854946968642,0.40454277654436926,0.05363255591508048,success,corridor,estimated,flight_like
62,1.0212240223555413,1.0111970454343433,1.0468952730321464,0.9412249071535779,4.644540734637637,18.03657424199697,-2.335617951427276,-57.510342820104796,1.4054460052268873,False,42.719999999999445,0.0,-3.3748441795629818,0.0,-3.3748441795629818,0.1840635577163734,-1.790445945855274,1.7998822401226129,3940.0077835959346,3138.371534444468,1.5687533104337945,0.75409077598169,0.8817965250573898,0.6785548191083348,0,0.4911980150866853,0.296555454216894,0.10551567445273584,0.4155277696846141,0.08719435122681317,pad_miss,corridor,estimated,flight_like
63,1.0156904501029296,0.9890344688867599,1.156702360749825,0.9595898990055131,14.761467955025914,30.95753628379202,-3.014625895926527,-57.377046746283845,1.0220627072545614,True,43.27999999999943,0.0,-1.3496853692253317,0.0,-1.3496853692253317,-0.05201692679168698,-0.9342857402105185,0.9357326568168753,3959.0452834437237,2964.1959987635964,1.1975291120913278,1.081807074964616,1.2773359167948297,0.8678945919290018,0,0.450077076331763,0.4067079886085669,0.10245446898252669,0.4350113162752027,0.05984872030104168,success,corridor,estimated,flight_like
64,1.0201170376274977,1.0248895283896395,0.8819763584208927,1.0705349955727188,13.562129987023784,12.805741973889258,-3.301237820026059,-51.99885833069232,1.2927921138336478,False,44.39999999999941,0.0,3.8054965484522807,0.0,3.8054965484522807,0.3360432202124422,-0.6729985360852767,0.7522313975258368,4047.8357044907752,3126.3909942367027,3.199306961483624,3.0885921310338595,3.3134969008163653,0.6780011940589445,0,0.3667582040311092,0.2857759934481025,0.09567080584917552,0.406463978780244,0.06999628892653251,pad_miss,corridor,estimated,flight_like
65,0.9835440027992022,0.9917519214186414,1.0674500729662135,1.0332720518574054,3.1435586011383805,34.037433035171276,-5.798245161373516,-59.47700192197094,1.3575182101800056,True,46.55999999999936,0.0,1.0305893364579968,0.0,1.0305893364579968,0.5374117126812507,-0.6950617449109175,0.8785910187143985,4225.468200375228,2716.7952495552636,4.29888656133013,1.4731665807852607,1.741420836256904,0.7063562491938545,0,0.3693432281484942,0.2708669577319205,0.10005179397056027,0.4171539915690086,0.057008388546167764,success,corridor,estimated,flight_like
66,1.0275065803255177,1.0159005204810045,0.9794924452473736,1.09358503260214,16.646118681279045,16.17837640780042,-1.2843398228084957,-57.430893796512244,0.6463809290022114,False,42.95999999999944,0.0,7.415235776544677,0.0,7.415235776544677,0.1493361601471217,-1.0160020718099554,1.026918447905971,3965.2137761247104,3146.089867242321,0.6656621115336342,0.5399453909713848,0.6583148077027404,0.7427559963314628,0,0.4057357287085288,0.2679636882424797,0.09713260244690505,0.4156671476708743,0.05225609102893111,pad_miss,corridor,estimated,flight_like
67,0.9832686768331265,0.9744638916513536,1.0043418215709763,0.9383325037660462,5.779471555994057,11.556397456017546,-1.7213644621427964,-55.77659555363299,1.4851238077724203,True,43.99999999999942,0.0,2.1088549572738478,0.0,2.1088549572738478,0.33133749906787546,-0.956147679194833,1.0119302953851217,3988.1242309961053,2833.1230105633695,1.7528874799097667,0.7705221826805803,1.1485447464438963,0.7583049058202433,0,0.4531005820226747,0.2762525489160008,0.09545578609519635,0.413081782721873,0.05802998937529309,success,corridor,estimated,flight_like
68,1.0057440223357728,0.9464784166248242,1.1254731169844323,0.9880716639005567,3.2103422884875563,8.694961008882613,-1.0463613392906943,-60.43851211501536,0.8661428273725621,True,43.99999999999942,0.0,-1.5191888091857975,0.0,-1.5191888091857975,0.08869743633577559,-0.8437533680825755,0.8484026057027578,3989.4068056220967,2635.942110751672,0.8790330358631394,0.4777621669820461,0.6786542178128095,0.6831317717949656,0,0.5294271882735988,0.29681639889165806,0.10053080859774159,0.4246308917279742,0.04979961097497116,success,corridor,estimated,flight_like
69,0.977960291933465,1.033900787597304,0.9175794910035537,1.0705278658684114,5.808319373597094,24.46328139171589,-3.908207584320289,-57.23489764444094,1.281237191010181,True,43.599999999999426,0.0,0.07509230346990456,0.0,0.07509230346990456,0.532007935852672,-0.4593825127971371,0.702897387158348,4040.025349357791,3197.280163823336,2.852091107217455,0.9200452175999774,1.4141250063422612,0.7261062938433493,0,0.39311760634088455,0.2950933964713509,0.10267675766000044,0.40769365792354545,0.059504382085036604,success,corridor,estimated,flight_like
70,0.9708391790673153,1.0202324638966318,1.1453824490446525,1.0265803547087309,-8.779297262613273,8.073655695390343,-2.225113542061279,-58.895945185291126,0.6254100293904874,True,47.919999999999334,0.0,-2.297693424748762,0.0,-2.297693424748762,0.19763442834433959,-0.706733783629905,0.7338474011610556,4352.69060395144,2788.9366433249816,2.2407709446139363,1.0098958833244454,1.2746140577831535,0.6629549336361942,0,0.40262065156949284,0.3912174523973371,0.13221808135405855,0.41968039695228376,0.07310985366171703,success,corridor,estimated,flight_like
71,0.9745463824623523,0.9869236544753002,0.8606448023615668,0.9428718030246857,-8.97045483345551,4.204880512626268,-2.6329056569295792,-54.10044178012356,2.679478703442294,True,45.039999999999395,0.0,1.3320404461008242,0.0,1.3320404461008242,0.05756690917176688,-0.9721395858530294,0.9738425557625268,4068.7357236967146,2839.7298576303874,3.579721881400062,2.1058818721579797,2.6085026218391207,0.8129611451785399,0,0.3885509382910655,0.27683109815709084,0.09548306139424502,0.420679347756734,0.05479005035283287,success,corridor,estimated,flight_like
72,0.9899038057319931,1.0182563111909864,0.9059085578542523,1.137927138488688,-6.640145260228373,16.775093396060925,-4.36328809072323,-59.80523611863431,0.685791179336568,True,45.19999999999939,0.0,0.5567799379743984,0.0,0.5567799379743984,0.3290510198985276,-0.891399437739273,0.9501934178356285,4157.890106034451,2969.904072302452,4.580400578702243,2.2754648729615576,3.109014085569339,0.6939632736303769,0,0.39610633085142594,0.29925327227331966,0.10299473320242394,0.40937580373774535,0.08025442410829352,success,corridor,estimated,flight_like
73,0.9901598869983979,1.0114198241894305,0.9250887252126824,1.0530191838739522,-13.835318319181255,17.115250550840035,-1.3707760239126052,-60.88803281120785,1.1669084910317875,True,45.35999999999939,0.0,-1.162214521682329,0.0,-1.162214521682329,-0.058906518060188255,-0.8464457367907349,0.8484929953754393,4169.000742057393,2910.938027268621,1.1669084910317877,0.839265158844829,1.2257496433859134,0.6483365555740739,0,0.4201242799499148,0.5859843219989169,0.10555248496978593,0.42371748589128677,0.07356663759396471,success,corridor,estimated,flight_like
74,1.0234736739006862,0.9646936124989047,1.0331878812460045,0.9669969374189841,10.21623562522101,28.57341264961265,-3.029272614636934,-57.437527367894816,2.1298788554775676,True,41.359999999999474,0.0,-1.304094618101927,0.0,-1.304094618101927,-0.04432347779842878,-1.8025968565108719,1.8031417020819591,3786.1414933992164,2966.713794093117,2.1298788554775676,1.2834561696048314,1.4440493710802855,0.6611663907271977,0,0.38990106014042314,0.285155085953289,0.09539537041238953,0.44653818003505874,0.0650882832832744,success,corridor,estimated,flight_like
75,0.9855287087465784,0.9751736549286351,1.0463198420710618,1.056577221651933,5.605492603650326,6.635501846453547,-0.7001713650362784,-57.23087430887512,0.7846671140976889,True,44.39999999999941,0.0,1.9938144972716787,0.0,1.9938144972716787,0.020000312448850532,-0.9696801818759417,0.9698864199590647,4026.597018018063,2799.6185664823824,0.7930891357489868,0.48548188155650834,0.7970428645452388,0.7760592286228731,0,0.3721727577126037,0.33474518000561554,0.0933186534028373,0.387765717898155,0.11131580940871506,success,corridor,estimated,flight_like
76,1.0228778402573642,0.9987193610967812,1.0444476032555905,0.8953223646182167,14.736813982136972,17.84379842800181,-0.9950715775461807,-57.02965338882779,-0.3060091613726685,False,44.47999999999941,0.0,4.931285345880091,0.0,4.931285345880091,0.028329595690305673,-0.8400724438047215,0.8405499847314335,4060.192138806884,2930.843388870584,0.5199129042746657,0.5503997935926822,0.7542240564618121,0.6875127271622309,0,0.3892652930076968,0.4443246281413063,0.09467572587937804,0.4268720981091208,0.052120530300428486,pad_miss,corridor,estimated,flight_like
77,0.9772115840903134,0.9562764842003147,0.9654387525999616,1.0293478954176474,-9.281560377553582,5.862995641601174,-2.9898940613703946,-58.41640476292916,2.073854492454824,True,45.43999999999939,0.0,-1.5673308805943165,0.0,-1.5673308805943165,0.16289390351530367,-0.7109627464897331,0.7293849811304574,4094.0683598307733,2599.867029571429,3.437085056157739,1.175988642111484,1.7420435691331881,0.6845276704247943,0,0.4667336407494846,0.2755301879612751,0.09348236267255298,0.3847193401386782,0.06295451042330896,success,corridor,estimated,flight_like
78,0.9718974003137922,0.9652754703695624,1.1180886878775025,1.0761284675536344,-5.868063771860651,17.130766886148635,-0.5426314414594684,-56.83130559792975,0.3510647523998562,True,44.8799999999994,0.0,0.1675587905086079,0.0,0.1675587905086079,0.02682833383760145,-0.9899638587601985,0.9903273202067507,4046.1208183466115,2710.807474240326,1.268433148774559,1.0011274029465709,1.3903328324006787,0.7410794360573766,0,0.6697784010291029,0.4062169705516031,0.10992973153929238,0.39532598513570116,0.06800556140955681,success,corridor,estimated,flight_like
79,1.025491892237119,1.0110395839498296,0.8818784389034092,1.0006092617256919,8.963574741737109,12.236657075144045,-2.2236759405602013,-61.64421491264219,0.7452879836996461,True,45.59999999999938,0.0,0.9868555082209757,0.0,0.9868555082209757,0.24945307530468744,-0.8167544876206063,0.853999256338883,4194.397252056475,2882.879835592332,1.9290946284710346,1.1877674295139213,1.5101120512611297,0.6803150290498442,0,0.36725455118048395,0.2801248424174128,0.1042560835537832,0.4324220930343958,0.05269330048024455,success,corridor,estimated,flight_like
80,1.0081974697403302,1.0232627621360866,0.9786269035827957,0.8630633125519818,5.353857122820866,29.73641415360604,-1.4147046403448311,-61.195098432137854,1.4597664315898904,True,46.879999999999356,0.0,0.5900306319020648,0.0,0.5900306319020648,-0.181023200894726,-0.7100304046037709,0.7327431846997738,4302.544761900295,2860.2945730523097,2.77280586890777,2.0800118341991745,2.4390997272153365,0.6578642239097253,0,0.39148729671914617,0.5306062522006304,0.10503902263247358,0.4241669230834862,0.053032006870529586,success,corridor,estimated,flight_like
81,0.9815571800323002,1.0325167162903388,0.9424055519550132,1.0344868097940898,-11.590597919955346,24.647891633839663,0.43091959754772313,-59.035308518040864,1.5773970361055991,False,48.55999999999932,0.0,-5.8510991231754055,0.0,-5.8510991231754055,0.019487178312664985,-0.6517306760961529,0.6520219507680229,4420.97047253952,2806.6465414928534,4.1986943580734,2.9052507480232492,3.8019183215066406,0.723652468635012,0,0.5965817380418562,0.29437359639124705,0.09994252938943689,0.4136570630527914,0.08637937479607939,pad_miss,corridor,estimated,flight_like
82,1.016450076375571,0.9650332091396278,1.08468570607727,0.8562136844881524,-5.677656510555501,21.790218874259388,-2.31922110705621,-63.22901687554546,1.2310907745489545,False,42.719999999999445,0.0,-6.512264993955685,0.0,-6.512264993955685,-0.07121210945781584,-0.9338020253662223,0.9365134206787913,3939.2404344402676,2815.9920295371267,1.2310907745489545,0.7841341108246811,0.9209775087366888,0.7811466546547748,0,0.43105122108352,0.2757550736087667,0.09492551118458402,0.43351470073667847,0.07737282969208668,pad_miss,corridor,estimated,flight_like
83,1.0070545650312992,0.9830259407780255,1.0929342569606788,0.8622277856222884,-0.4738570615723319,18.751536098152833,-1.1341618113265883,-59.42488084776539,0.461733025765132,False,43.199999999999434,0.0,-3.5244655643602747,0.0,-3.5244655643602747,-0.1417259431827193,-0.7794812832079571,0.7922608874875464,3967.461294331206,2913.7202911149725,0.9426669169282464,0.7968019641966657,0.941162963601354,0.9080789642549741,0,0.5385047557373925,0.2628585257948025,0.09849331079754145,0.4144141187795424,0.05469057641328124,pad_miss,corridor,estimated,flight_like
84,1.0291108604414507,1.0021225312417759,1.1443553830310769,1.1211615232719367,-11.590325156954783,14.430443615717202,-2.9285860354808975,-59.88200100680997,1.532881897632791,True,42.239999999999455,0.0,-2.0477243582208544,0.0,-2.0477243582208544,0.29706888903200823,-0.36482136292914213,0.4704726896220316,3917.8377531724655,3097.019965519965,2.9692788478252483,1.1348395660590755,1.7862082144237494,0.679583364603366,0,0.3536100899623116,0.28559652630738486,0.10651625243800257,0.4305657149938864,0.053536135710669286,success,corridor,estimated,flight_like
85,0.9881226373381407,0.9874965741916859,1.0508529133948765,0.9237371808956112,-13.290943827084394,13.30225534651533,-3.7392673765866498,-60.428603160287686,1.6219480785562517,False,43.35999999999943,0.0,-3.1414420034769526,0.0,-3.1414420034769526,0.19348096863078534,-0.992712594852614,1.0113917051277992,3989.6858614655102,2922.7901578762903,3.8946900652666985,1.2230046182074823,1.4581032930166369,0.6341184381239734,0,0.5540847515339373,0.3365523855263123,0.1004876826009159,0.415221111480152,0.05384518796843617,pad_miss,corridor,estimated,flight_like
86,0.9929897692825562,1.0089861023742104,0.893354432214858,1.0318332586656371,8.094998542687929,16.226648298454894,-5.212857762249157,-55.011328921749424,1.3570360052032975,True,44.7199999999994,0.0,1.3049708911515912,0.0,1.3049708911515912,0.4793225811570154,-0.8614536895890901,0.9858258447178588,4077.5470706479973,2985.3556459714746,5.300713923870006,3.154877609760268,3.329762677439629,0.7054086586264863,0,0.39538271180296236,0.31852841386834957,0.10746321602979605,0.4047865869106987,0.06688781715829308,success,corridor,estimated,flight_like
87,0.9793336429678482,0.993434654648589,1.0393372162412664,0.9781513439582643,-6.839902197425946,21.605448199457456,-2.462016021406887,-58.88261973523833,0.8452008880229739,True,46.79999999999936,0.0,-2.65616134003609,0.0,-2.65616134003609,0.28734905489050755,-0.8469141278215537,0.8943338410516573,4239.381766025195,2714.66081651493,1.3363721692638137,0.5070143329410849,0.714329035168417,0.6916940496595334,0,0.3748146128408089,0.29960917367702383,0.1179267829629711,0.39483454686128927,0.06874847059039678,success,corridor,estimated,flight_like
88,0.975182083107893,0.9656450606604001,1.1037059247997387,1.0692928035843277,7.344538218036597,32.66728903861572,-3.3542115844603897,-56.619898012661565,0.9790746261893837,True,45.75999999999938,0.0,-1.8787973303478058,0.0,-1.8787973303478058,0.04060351203708082,-0.6482618093912145,0.6495321537113591,4112.0673352563535,2647.4480893664477,1.5643676625657412,1.1536209670835975,1.6549170508246063,0.7047606117938494,0,0.35655643485225397,0.2920540769712536,0.09208714041500221,0.3955172843981072,0.08249445756516217,success,corridor,estimated,flight_like
89,0.9882811953224735,0.9881458427204312,1.0692858803581502,0.877375309365841,6.673624790832456,31.693942961920637,-4.084152511475239,-58.0623157464311,0.503165006777163,False,44.8799999999994,0.0,-3.2982595567540276,0.0,-3.2982595567540276,0.2798275675744054,-0.974690032784987,1.0140631773144153,4085.933734692735,2831.0871643502833,2.3390832564535673,0.5066158222649055,0.7372692548582165,0.704298457874821,0,0.4518898647630418,0.3303102475574047,0.09637068804159292,0.38942972857094893,0.05063579972957805,pad_miss,corridor,estimated,flight_like
90,0.9781564275485997,0.9456323643451529,1.1716262338217471,1.105581079353874,0.49650852965455883,37.606183491469174,-3.5474244139387405,-54.332077018538676,0.6565353220558323,True,42.95999999999944,0.0,-0.8903843162403687,0.0,-0.8903843162403687,-0.013324924682848575,-1.816817451014845,1.8168663142702277,3856.961465508579,2762.4650849074933,2.4060510086458087,2.581976971385228,3.8935081935570715,0.6520678628549413,0,0.40806608567344,0.5870623110525511,0.12868024448584928,0.41069883038795885,0.05221675136771309,success,corridor,estimated,flight_like
