case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,failure_mode,guidance_mode
51,0.9712389606968431,1.0215174725490561,1.172140367959244,1.0805157359896174,-11.816202317409754,15.799136679600636,-2.681820902669708,-57.20793703905056,1.0789879485298457,True,49.19999999999931,0.0,-0.965804101004033,0.1319582609347029,-0.7492631543776924,0.7607944907377556,4434.079713857649,2716.542593985745,2.7299309244410677,1.751613707400351,success,corridor
52,0.9984903196961439,0.9492153357111444,0.9678677883952209,1.1281628131295915,7.140116677823947,19.993160177034884,-1.2377673147359645,-57.217648659617,-0.18151830688076223,True,46.79999999999936,0.0,-0.33241047490937914,0.046121700336287604,-0.7500814515778209,0.7514981006250123,4173.732521779653,2470.7748281983586,0.7591029860995969,0.5770285956879044,success,corridor
53,1.0139633811277833,1.0294599330399157,0.888038574320832,0.9366964810608712,-12.999187247793504,13.454740572216163,-0.6071974893141039,-56.3262561089934,1.9722145699892968,True,47.27999999999935,0.0,-1.7934721475281294,-0.1035344756186258,-0.7493379824518497,0.7564567400629281,4301.746949723416,2904.472581555994,1.9722145699892968,1.3646926981668643,success,corridor
54,1.0176137562256926,0.9664813507399203,1.1929379270323357,1.127438947690274,1.9314719201942587,15.413816543447796,-3.635620875083543,-58.56000951738593,0.5404980731662075,True,45.67999999999938,0.0,0.3679964634286217,0.3499418279131596,-0.7502291358005612,0.8278303202512337,4119.942779397203,2645.426675782237,3.7589199116024656,2.731967795795934,success,corridor
55,0.9830867071482582,1.0023276171414128,0.9498552549383841,1.0926393477003415,0.5640350664247578,27.791415978486008,-1.72058431021741,-62.087151908065145,1.3245073827112772,True,47.99999999999933,0.0,-2.7200450234236433,0.10592931075083106,-0.749639581200165,0.7570868646186546,4363.393569012096,2652.8997509777946,2.3299963991023933,1.7362623002778446,success,corridor
56,1.0149218844285766,0.979078290725317,1.0816727935516999,0.9560930893365656,5.667624300289731,15.983927116488562,-2.8755375865409833,-56.876050131787,1.0493437138313548,True,46.55999999999936,0.0,0.7986320756266634,0.26841725984750886,-0.7495718842662844,0.7961820363877554,4190.668974880438,2662.879060196781,2.708812917376173,2.1535035805192266,success,corridor
57,1.0175416586831065,1.0031999110016918,1.145789885755308,0.8709646449783384,16.03535749861495,35.24749176251487,-1.678465666891731,-60.205699500951454,0.17434603786290667,True,46.399999999999366,0.0,-2.2836939318645215,0.04315247688786538,-0.7495644391117461,0.750805557146765,4231.986814834316,2790.4125621775274,3.370194885603972,2.53040518048749,success,corridor
58,0.9707213651290045,0.9401683405846808,1.1357020136162825,0.8573459955335578,-9.25637351394306,24.82020650611245,-2.463715319460667,-65.29199231772196,1.2143809197804385,True,47.67999999999934,0.0,-1.7854994898846719,0.05498983501824815,-0.7494754411504249,0.7514900656981156,4287.687440030353,2293.490944062414,1.2143809197804385,0.7224249289743441,success,corridor
59,0.9813553522619297,0.9807023272615139,0.957465201162368,0.9808741837602237,12.268949500570812,11.928570362587642,-2.3188945826206067,-56.70298655703537,0.5438910847584245,True,47.67999999999934,0.0,1.0060637639741805,0.17052389506849097,-0.7496840017233918,0.7688332076785759,4273.814876753218,2591.101414077377,2.239344886014975,2.196623869888917,success,corridor
60,1.005911911310773,1.0346850788172375,0.9359792657206858,0.9246979130551414,-2.1575498482241784,13.013451698114475,-1.9332042287820341,-57.614874230180114,1.1518020873731347,True,47.439999999999344,0.0,-0.4965856597354077,0.12083390613100373,-0.7502365275178571,0.7599050467610599,4330.125774676373,2912.669777044288,1.7897274285005549,0.9031372732460029,success,corridor
61,0.99861446736966,0.996457766329059,1.0431525707178566,0.8684241476858007,-9.230487745721785,20.631966107892623,-0.8076483733563009,-57.90195217659647,-0.5800029467813249,True,47.19999999999935,0.0,-2.202207440011335,0.07503945269017148,-0.7500664294999277,0.7538106978033746,4267.521847106775,2707.6825171966375,1.7026487267118349,0.954676846495115,success,corridor
62,1.0212240223555413,1.0111970454343433,1.0468952730321464,0.9412249071535779,4.644540734637637,18.03657424199697,-2.335617951427276,-57.510342820104796,1.4054460052268873,True,46.55999999999936,0.0,-0.17314946587268698,0.15476336207778366,-0.7496030594899652,0.7654125979093468,4234.027676968879,2844.3516410715238,1.734037468427099,0.4843850668639868,success,corridor
63,1.0156904501029296,0.9890344688867599,1.156702360749825,0.9595898990055131,14.761467955025914,30.95753628379202,-3.014625895926527,-57.377046746283845,1.0220627072545614,True,46.63999999999936,0.0,1.1974541077857204,0.1131117358047665,-0.7491526053063695,0.7576436436835515,4208.97513691214,2714.2661452951797,1.2887026750944068,1.3838133531965924,success,corridor
64,1.0201170376274977,1.0248895283896395,0.8819763584208927,1.0705349955727188,13.562129987023784,12.805741973889258,-3.301237820026059,-51.99885833069232,1.2927921138336478,True,46.31999999999937,0.0,1.6888946203644184,0.28844349539832104,-0.750430942667093,0.8039566218085544,4190.9404567387755,2983.2862419887024,3.590347490532234,3.1389643373914944,success,corridor
65,0.9835440027992022,0.9917519214186414,1.0674500729662135,1.0332720518574054,3.1435586011383805,34.037433035171276,-5.798245161373516,-59.47700192197094,1.3575182101800056,True,47.51999999999934,0.0,2.60441791529372,0.3334665731784579,-0.7504169384837541,0.8211732685558598,4295.78762925804,2646.475820672451,4.257025325671122,0.8833253931017792,success,corridor
66,1.0275065803255177,1.0159005204810045,0.9794924452473736,1.09358503260214,16.646118681279045,16.17837640780042,-1.2843398228084957,-57.430893796512244,0.6463809290022114,True,46.399999999999366,0.0,2.7593171795209397,0.03787304570938027,-0.749153035061532,0.7501097503253839,4223.814324045932,2887.489319321099,0.6463809290022114,0.07837818844059613,success,corridor
67,0.9832686768331265,0.9744638916513536,1.0043418215709763,0.9383325037660462,5.779471555994057,11.556397456017546,-1.7213644621427964,-55.77659555363299,1.4851238077724203,True,47.27999999999935,0.0,-0.28390570816142624,0.09782781335744703,-0.7503559380201942,0.7567062275338198,4230.792370549912,2590.4548710095623,1.734714279427412,1.158170782325516,success,corridor
68,1.0057440223357728,0.9464784166248242,1.1254731169844323,0.9880716639005567,3.2103422884875563,8.694961008882613,-1.0463613392906943,-60.43851211501536,0.8661428273725621,True,45.919999999999376,0.0,-0.4877684132001531,0.03022082122621824,-0.7501934883745871,0.7508019499410072,4130.455924946353,2494.892991427416,0.8801464779429873,0.08023834922519171,success,corridor
69,0.977960291933465,1.033900787597304,0.9175794910035537,1.0705278658684114,5.808319373597094,24.46328139171589,-3.908207584320289,-57.23489764444094,1.281237191010181,True,49.279999999999305,0.0,1.7319944651952088,0.13851663903836828,-0.7495732502874907,0.7622643352781493,4460.762055704276,2776.5434574768515,2.91968945053662,1.2516146322411101,success,corridor
70,0.9708391790673153,1.0202324638966318,1.1453824490446525,1.0265803547087309,-8.779297262613273,8.073655695390343,-2.225113542061279,-58.895945185291126,0.6254100293904874,True,49.19999999999931,0.0,-1.09137157346202,0.0669058963737952,-0.7498447950805116,0.7528237613671047,4446.859406704298,2694.7678405721235,2.57027563515197,1.5393251996500803,success,corridor
71,0.9745463824623523,0.9869236544753002,0.8606448023615668,0.9428718030246857,-8.97045483345551,4.204880512626268,-2.6329056569295792,-54.10044178012356,2.679478703442294,True,48.15999999999933,0.0,-0.7013898356544022,0.05914240831705324,-0.7503036404672943,0.7526309702370849,4299.963419244512,2608.50216208259,3.664733397490302,2.3762867131067384,success,corridor
72,0.9899038057319931,1.0182563111909864,0.9059085578542523,1.137927138488688,-6.640145260228373,16.775093396060925,-4.36328809072323,-59.80523611863431,0.685791179336568,True,47.919999999999334,0.0,0.9939674390510885,0.2082840615629126,-0.7494313582880919,0.777836493799743,4360.641958790522,2767.1522195463804,4.7324556572527054,2.658815410190819,success,corridor
73,0.9901598869983979,1.0114198241894305,0.9250887252126824,1.0530191838739522,-13.835318319181255,17.115250550840035,-1.3707760239126052,-60.88803281120785,1.1669084910317875,True,47.51999999999934,0.0,-2.3517263882296975,-0.0034490165343797783,-0.7504015975458408,0.7504095237364758,4329.556658347483,2750.3821109785313,1.1669084910317877,0.519732431154903,success,corridor
74,1.0234736739006862,0.9646936124989047,1.0331878812460045,0.9669969374189841,10.21623562522101,28.57341264961265,-3.029272614636934,-57.437527367894816,2.1298788554775676,True,45.59999999999938,0.0,0.33659320516891844,0.02679921923774071,-0.7521150259238695,0.7525923268092861,4107.089997330477,2645.7652901618567,2.1298788554775676,1.4121114565143498,success,corridor
75,0.9855287087465784,0.9751736549286351,1.0463198420710618,1.056577221651933,5.605492603650326,6.635501846453547,-0.7001713650362784,-57.23087430887512,0.7846671140976889,True,47.51999999999934,0.0,0.2807006486881979,0.003821079437345764,-0.7505930549233921,0.7506027809349609,4257.3914396879445,2568.824144812501,0.7848114843845684,0.04587414058078688,success,corridor
76,1.0228778402573642,0.9987193610967812,1.0444476032555905,0.8953223646182167,14.736813982136972,17.84379842800181,-0.9950715775461807,-57.02965338882779,-0.3060091613726685,True,46.479999999999364,0.0,1.5521479719505686,0.07358064524957043,-0.7492211953594968,0.7528256842930218,4208.982566731105,2782.052960946363,0.5004839170377013,0.34576714722004376,success,corridor
77,0.9772115840903134,0.9562764842003147,0.9654387525999616,1.0293478954176474,-9.281560377553582,5.862995641601174,-2.9898940613703946,-58.41640476292916,2.073854492454824,True,47.19999999999935,0.0,-0.7781834341897907,0.09558199247938506,-0.7505083092061445,0.7565703136350217,4222.288875214697,2471.646514187505,3.7727140769075236,1.8922385993809216,success,corridor
78,0.9718974003137922,0.9652754703695624,1.1180886878775025,1.0761284675536344,-5.868063771860651,17.130766886148635,-0.5426314414594684,-56.83130559792975,0.3510647523998562,True,48.07999999999933,0.0,-1.6392642246083742,0.010120705109230363,-0.7499315662005064,0.7499998551038877,4281.902687668313,2475.0256049186246,1.1975724002858767,1.218607123762416,success,corridor
79,1.025491892237119,1.0110395839498296,0.8818784389034092,1.0006092617256919,8.963574741737109,12.236657075144045,-2.2236759405602013,-61.64421491264219,0.7452879836996461,True,46.07999999999937,0.0,0.03554617147302272,0.2088731972641676,-0.7494608451771654,0.7780228601969398,4230.649023525777,2846.6280641230296,1.9382816458296432,0.7704020200225025,success,corridor
80,1.0081974697403302,1.0232627621360866,0.9786269035827957,0.8630633125519818,5.353857122820866,29.73641415360604,-1.4147046403448311,-61.195098432137854,1.4597664315898904,False,46.79999999999936,0.0,-3.670617680021107,0.013851705666018649,-0.7500023647622872,0.7501302666196592,4296.694205304419,2866.1451296481864,2.9529407464071333,2.426779201693072,pad_miss,corridor
81,0.9815571800323002,1.0325167162903388,0.9424055519550132,1.0344868097940898,-11.590597919955346,24.647891633839663,0.43091959754772313,-59.035308518040864,1.5773970361055991,False,48.87999999999931,0.0,-5.565535546048402,0.21194381456772182,-0.7494175098024934,0.7788111353416097,4444.077432901777,2783.539581130597,4.334585441537455,3.9706592512795593,pad_miss,corridor
82,1.016450076375571,0.9650332091396278,1.08468570607727,0.8562136844881524,-5.677656510555501,21.790218874259388,-2.31922110705621,-63.22901687554546,1.2310907745489545,True,45.919999999999376,0.0,-1.1729794624051841,0.03581603094834435,-0.7499798863814348,0.7508346143123681,4175.764174491676,2579.468289485718,1.2310907745489545,0.48603558126530305,success,corridor
83,1.0070545650312992,0.9830259407780255,1.0929342569606788,0.8622277856222884,-0.4738570615723319,18.751536098152833,-1.1341618113265883,-59.42488084776539,0.461733025765132,True,47.03999999999935,0.0,-0.778071257882117,-0.006903950719070585,-0.7496421353131923,0.749673926165539,4250.8173310808525,2630.364254365326,0.7702186164539709,0.6283774259708237,success,corridor
84,1.0291108604414507,1.0021225312417759,1.1443553830310769,1.1211615232719367,-11.590325156954783,14.430443615717202,-2.9285860354808975,-59.88200100680997,1.532881897632791,True,46.07999999999937,0.0,-1.6431362681880204,0.22821819424861467,-0.7498887484081557,0.7838473570633817,4200.553768738449,2814.303949953981,2.9508747020244175,1.1328092296196035,success,corridor
85,0.9881226373381407,0.9874965741916859,1.0508529133948765,0.9237371808956112,-13.290943827084394,13.30225534651533,-3.7392673765866498,-60.428603160287686,1.6219480785562517,True,47.439999999999344,0.0,-0.9591244733560105,0.17829288380433106,-0.7497732561083837,0.7706804058691467,4292.38852783899,2620.0874915028107,4.121523920124704,1.7330008424487076,success,corridor
86,0.9929897692825562,1.0089861023742104,0.893354432214858,1.0318332586656371,8.094998542687929,16.226648298454894,-5.212857762249157,-55.011328921749424,1.3570360052032975,True,47.67999999999934,0.0,1.9281671989407578,0.2439180372213747,-0.7494281965764149,0.7881234869648953,4297.713095302264,2765.1896213172076,5.334791986644761,3.103630197138187,success,corridor
87,0.9793336429678482,0.993434654648589,1.0393372162412664,0.9781513439582643,-6.839902197425946,21.605448199457456,-2.462016021406887,-58.88261973523833,0.8452008880229739,True,47.839999999999336,0.0,-0.912471591434089,0.13421264669621719,-0.7505699128023813,0.7624750674857361,4316.598731170961,2637.443851369164,1.3343651221343804,0.0542716839972994,success,corridor
88,0.975182083107893,0.9656450606604001,1.1037059247997387,1.0692928035843277,7.344538218036597,32.66728903861572,-3.3542115844603897,-56.619898012661565,0.9790746261893837,True,47.67999999999934,0.0,-0.6878791432056273,0.12297429669295659,-0.7502698526072686,0.7602812172995331,4251.749545674204,2507.7658789485977,1.7259435075046508,1.4163826227233993,success,corridor
89,0.9882811953224735,0.9881458427204312,1.0692858803581502,0.877375309365841,6.673624790832456,31.693942961920637,-4.084152511475239,-58.0623157464311,0.503165006777163,True,47.359999999999346,0.0,0.3912317359120385,0.2830183909618161,-0.7499625066033874,0.8015879059301302,4270.3040725273495,2646.716826515669,2.445347454145138,0.16414844051222025,success,corridor
90,0.9781564275485997,0.9456323643451529,1.1716262338217471,1.105581079353874,0.49650852965455883,37.606183491469174,-3.5474244139387405,-54.332077018538676,0.6565353220558323,True,47.359999999999346,0.0,-1.9186844336261126,0.19594071027250626,-0.7500941888661323,0.7752638609614376,4186.864840804119,2432.561709611953,2.7955070448139074,3.864280177238187,success,corridor
91,0.9927490938528448,0.9886666248199982,1.02155632411664,0.943707471076696,2.8743141160321954,28.107749316257895,-3.3843341539990694,-60.03428081310922,1.2821482924753378,True,47.19999999999935,0.0,-0.7709448828619585,0.14814248327281831,-0.7502185061580382,0.7647051734702961,4273.584010345476,2647.082363394511,1.3845210228801947,0.46785155693698366,success,corridor
92,0.976530090429296,1.0220276138088709,1.157619533502412,1.0928322524366534,-5.281877412227981,12.754023092570296,-3.677058827680719,-55.75595511991511,1.053477138264276,True,49.3599999999993,0.0,0.22587184623246526,0.10308130175123034,-0.749436819859647,0.7564927638332499,4437.204472805912,2716.9888238561834,4.274863569879368,3.2705875739546486,success,corridor
93,1.0189626389973434,0.9574993890402616,1.1778225297128948,1.020748044286926,-6.927897013997807,11.072906396273428,-1.7137381763647395,-53.64562015988662,1.2409470748420446,True,46.15999999999937,0.0,-1.3379051236996473,0.08925334101246976,-0.749495150777693,0.7547907921544651,4108.947188222464,2593.5485350593663,1.7160450823914968,3.167479108836876,success,corridor
94,0.9762822484209457,1.0313542256576411,1.1452222879866567,1.0571783386343117,-4.058789206858595,6.234408611606623,-2.0920370879677366,-54.521218748737276,0.6513743660342652,True,49.11999999999931,0.0,-0.5255051868515266,0.054046230716821714,-0.7495303114565894,0.7514763355202264,4421.991878305595,2797.487701297894,2.550894670096738,3.4917440986811545,success,corridor
