time_s,x_m,z_m,vx_mps,vz_mps,theta_deg,omega_deg_s,mass_kg,prop_remaining_kg,target_x_m,target_error_m,commanded_throttle,commanded_gimbal_deg,throttle,gimbal_deg,desired_theta_deg,desired_ax_mps2,desired_az_mps2,thrust_scale,navigation_rejection_count
4.99999999999999,9.575498012081772,461.44453317909864,-0.8448108786393996,-46.050616552195606,1.231269449086087,-0.2780561362803519,24463.312558146776,6463.312558146776,0.0,9.575498012081772,0.38274786183822834,-0.03933205087992251,0.38274786183822834,-0.03933205087992251,0.32558822046335395,0.06755562866609466,2.0814052124771876,1.0,0
5.04999999999999,9.533613506859764,459.14480212761373,-0.8305940210194691,-45.93860975612488,1.2172815097912195,-0.2814581002458773,24458.053274597994,6458.0532745979945,0.0,9.533613506859764,0.38269172399399126,-0.03853456340543944,0.38269172399399126,-0.03853456340543944,0.30284436649824314,0.06284108362238411,2.0822795606112594,1.0,0
5.09999999999999,9.492436079933046,456.8506715994025,-0.8165280366926838,-45.82659560488812,1.2031265432960272,-0.2847373446070357,24452.79476243129,6452.794762431291,0.0,9.492436079933046,0.38263556806406346,-0.037734180522013,0.38263556806406346,-0.037734180522013,0.2803069085258057,0.05816869301293581,2.083153348922909,1.0,0
5.14999999999999,9.45195814519807,454.5621419634734,-0.802614612700751,-45.714574048903316,1.1888106760942332,-0.28789424845198097,24447.537021895176,6447.537021895176,0.0,9.45195814519807,0.38257939477841413,-0.03693118662588012,0.38257939477841413,-0.03693118662588012,0.25798031869123567,0.05353939297837329,2.084026547438809,1.0,0
5.1999999999999895,9.412172033782031,452.2792135912789,-0.7888553728039839,-45.60254503997592,1.1743400148658731,-0.2909292252063858,24442.280053228133,6442.280053228133,0.0,9.412172033782031,0.38252320494224434,-0.036125863446426536,0.38252320494224434,-0.036125863446426536,0.2358689511623039,0.04895409556421226,2.084899129600872,1.0,0
5.249999999999989,9.373069997201831,450.0018868566508,-0.7752518776886209,-45.49050853112853,1.1597206447745227,-0.29384272206986845,24437.023856657583,6437.023856657583,0.0,9.373069997201831,0.3824669994236072,-0.035318490015523986,0.3824669994236072,-0.035318490015523986,0.21397704217305588,0.044413688713165866,2.0857710719217737,1.0,0
5.299999999999989,9.33464421051222,447.7301621357428,-0.761805625192178,-45.378464476447895,1.1449586277927197,-0.29663521945178395,24431.76843239901,6431.768432399011,0.0,9.33464421051222,0.38241077914226956,-0.03450934263468621,0.38241077914226956,-0.03450934263468621,0.19230871010157485,0.03991903626534815,2.0866423536763046,1.0,0
5.349999999999989,9.296886775442228,445.46403980698074,-0.7485180505464849,-45.266412830947424,1.1300600010556172,-0.29930723040614493,24426.513780655274,6426.513780655274,0.0,9.296886775442228,0.3823545450596854,-0.03369869484046781,0.3823545450596854,-0.03369869484046781,0.1708679555817864,0.03547097796625681,2.0875129566246082,1.0,0
5.399999999999989,9.259789723519011,443.2035202510197,-0.7353905266380605,-45.15435355044362,1.1150307752429178,-0.3018593000654875,24421.259901616013,6421.259901616013,0.0,9.259789723519011,0.3822982981699789,-0.03288681736849202,0.3822982981699789,-0.03288681736849202,0.14965866164919714,0.03107032948241506,2.0883828647642617,1.0,0
5.449999999999989,9.223345019178248,440.94860385070626,-0.7224243642854857,-45.04228659144501,1.0998769329891462,-0.3042920050735458,24416.006795457204,6416.006795457204,0.0,9.223345019178248,0.38224203949183627,-0.03207397811644643,0.38224203949183627,-0.03207397811644643,0.12868459392042458,0.026717882424556583,2.089252064108007,1.0,0
