case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_m,target_x_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,max_abs_commanded_gimbal_deg,max_abs_throttle_tracking_error,navigation_rejection_count,rms_x_estimation_error_m,rms_z_estimation_error_m,rms_vx_estimation_error_mps,rms_vz_estimation_error_mps,rms_theta_estimation_error_deg,ekf_mean_nees,ekf_p95_nees,ekf_x_3sigma_coverage,ekf_z_3sigma_coverage,ekf_vx_3sigma_coverage,ekf_vz_3sigma_coverage,ekf_theta_3sigma_coverage,ekf_bax_3sigma_coverage,ekf_baz_3sigma_coverage,ekf_bg_3sigma_coverage,optimizer_replan_count_from_rows,optimizer_fallback_fraction,optimizer_tilt_active_fraction,optimizer_thrust_active_fraction,optimizer_glideslope_active_fraction,optimizer_max_constraint_violation,optimizer_min_tilt_margin_deg,optimizer_min_thrust_margin_mps2,optimizer_min_glideslope_margin_m,ekf_rejected_updates,ekf_gps_accepted_updates,ekf_gps_rejected_updates,ekf_mean_gps_nis,ekf_mean_gps_normalized_nis,ekf_radar_accepted_updates,ekf_radar_rejected_updates,ekf_mean_radar_nis,ekf_mean_radar_normalized_nis,ekf_attitude_accepted_updates,ekf_attitude_rejected_updates,ekf_mean_attitude_nis,ekf_mean_attitude_normalized_nis,optimizer_solve_count,optimizer_converged_solve_count,optimizer_accepted_solve_count,optimizer_fallback_count,optimizer_convergence_rate,optimizer_acceptance_rate,optimizer_mean_iterations,optimizer_maximum_observed_violation,failure_mode,guidance_mode,navigation_mode,actuator_mode
100,1.003265832899321,0.9839935046571104,1.1894950629995598,0.9518266541773199,-11.979501289526677,20.54566830083298,-2.9457096469500157,-60.47859546099564,1.0194876103297446,True,44.159999999999414,0.0,-0.7486219607338358,0.0,-0.7486219607338358,-0.10110684403513959,-0.8345018979011907,0.8406045512079002,4042.6886542416178,2845.2658783581574,1.2547239149029878,0.41987398930782877,0.9051053595291855,0.6824799501327992,5,0.15202689127570085,0.06804187981415219,0.04850481209783666,0.04133818472960393,0.0375007553464525,5.155615840549721,9.023061708623812,1.0,1.0,0.9981916817359855,1.0,0.9963833634719711,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,7.346792631324206e-05,6.625369886626827,17.92483425352559,1.9999123454738317,5,220,0,3.757976455338675,0.9394941138346687,441,1,0.9748848837296505,0.9748848837296505,548,4,1.01672296016549,1.01672296016549,20,16,20,0,0.8,1.0,75.7,7.346792631324206e-05,success,predictive,ekf,flight_like
101,1.0248509459945905,1.0284115577525774,1.135788672832551,1.0728788144682093,14.358843995584945,25.1027745116564,-1.3325513028290983,-62.21119649289687,1.1932438234327525,True,43.43999999999943,0.0,2.066584927422869,0.0,2.066584927422869,0.7132527622707526,-0.7538788981641624,1.0378164076483232,4050.5941139837087,3148.2867902843354,1.1932438234327525,0.5269940033262381,0.7810407762976406,0.7799534508682529,1,0.1445660598178015,0.08680294951056385,0.062927743042615,0.0419688988246616,0.03218802357769835,5.181697496822454,10.703181558963212,1.0,0.9944852941176471,1.0,1.0,1.0,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,6.907386989496445e-05,6.2550465204929395,18.042474616469242,0.8378420980120271,1,217,0,4.061619236790883,1.0154048091977208,434,1,0.9938227840455316,0.9938227840455316,543,0,0.8821232601176204,0.8821232601176204,19,11,19,0,0.5789473684210527,1.0,78.73684210526316,6.907386989496445e-05,success,predictive,ekf,flight_like
102,1.0215602450706505,0.943606877501908,0.9605917756410822,1.1268495043783595,-11.1662099617965,9.590509760457426,-2.686257543164337,-62.04415207119134,1.9432612996117824,True,42.79999999999944,0.0,-0.9563493922786742,0.0,-0.9563493922786742,-0.14222552824750714,-0.8448177963824303,0.8567060230731122,3909.0896216164365,2696.158520896919,1.9432612996117824,0.639550133255621,0.9001808371809162,0.6909917377521486,5,0.14288394189230258,0.10598403792420615,0.04350625257147231,0.061321345311485094,0.03603865604825732,6.733706325011403,13.897469873932794,1.0,0.9402985074626866,1.0,0.9925373134328358,1.0,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,0.00010986493921905094,6.4074758599417825,18.707849388761144,1.9999048693736619,5,214,0,4.333190328573931,1.0832975821434827,427,2,1.1050430060502259,1.1050430060502259,532,3,0.9275365345001528,0.9275365345001528,19,15,19,0,0.7894736842105263,1.0,70.10526315789474,0.00010986493921905094,success,predictive,ekf,flight_like
103,0.9849076170720598,1.039829530831541,0.9255888929094023,0.9522178844961904,-10.386533361223051,29.79023913415382,-4.2982908678707865,-56.16621219817871,0.1356278630541302,True,47.839999999999336,0.0,-0.6212987080053981,0.0,-0.6212987080053981,-0.16026921093153743,-0.7870549091422833,0.8032071027932867,4354.244816430521,2924.561899390268,2.1574849198478776,0.7926695521379378,1.0851408080983544,0.6625758882438992,1,0.22788212772126007,0.08385372477800912,0.04988702999447873,0.04512260907612677,0.031175812358044903,6.001233989811271,13.784634213683134,0.9549248747913188,0.996661101836394,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,3.899438803500743e-05,5.7537796921220945,17.272592195695808,1.9998627204928554,1,239,0,4.041492206205719,1.0103730515514298,479,0,1.0046400802040698,1.0046400802040698,597,1,0.9052001602201528,0.9052001602201528,21,10,21,0,0.47619047619047616,1.0,79.61904761904762,3.899438803500743e-05,success,predictive,ekf,flight_like
104,0.9957992403715621,1.022911968884175,1.0934656342563855,0.9841560586058671,12.099782813036612,25.300032638208,-3.402198430685984,-60.51273151810831,1.592735835784823,True,45.919999999999376,0.0,-0.11759861883713672,0.0,-0.11759861883713672,0.17501745613974815,-0.7182667111699795,0.7392822047963602,4219.883226820919,2940.500555368304,1.5997032015673394,0.44935565857554716,0.7050178088122226,0.707735188660775,5,0.15034726215193048,0.09753631059010677,0.05021190513108447,0.03973614652578749,0.03299772286065545,5.621215328977357,10.337701574371117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,6.893815248076862e-05,6.666830443623684,17.38017606015491,1.9999511770478802,5,229,0,4.065842809140997,1.0164607022852492,459,1,0.9545117689553663,0.9545117689553663,570,4,1.0087226528452458,1.0087226528452458,20,18,20,0,0.9,1.0,66.85,6.893815248076862e-05,success,predictive,ekf,flight_like
105,1.0092606888658826,0.9772934117976263,1.193261229907147,0.9482642734658506,10.04316751010552,13.579374365816626,-4.996132765657851,-56.360506011184015,0.5152551960824125,True,45.19999999999939,0.0,-2.706139683491508,0.0,-2.706139683491508,-0.5287317736673747,-0.6870493334263373,0.8669452549307957,4083.571233186656,2757.4826493967266,2.787115051064627,1.0401658404909602,1.5761964615469526,0.6551929100397006,3,0.1865410935593697,0.10080566945131847,0.04431403088692986,0.04186693627476588,0.036977332354395126,5.693594932334044,12.756864140283522,1.0,0.9929328621908127,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.766440338244138e-05,4.727002321460099,18.525138045857254,0.9330697662433209,3,226,0,3.9719787060576723,0.9929946765144181,453,0,0.9766018250430376,0.9766018250430376,562,3,1.029657187117252,1.029657187117252,21,12,21,0,0.5714285714285714,1.0,78.04761904761905,4.766440338244138e-05,success,predictive,ekf,flight_like
106,0.981997437291395,0.9978611927790719,1.1228364457520583,0.8843095666708122,-6.063076525398664,36.051812490782204,-2.5628992342883663,-57.89841578827725,0.5921560740447813,True,47.03999999999935,0.0,-0.7350262515356565,0.0,-0.7350262515356565,-0.08522949737435442,-0.6555569964142773,0.6610741582987448,4256.561771895591,2728.4665775579124,0.8241609811457599,0.5205869365670454,1.1405085203325052,0.640019816943904,2,0.12769888479011735,0.08486886949847904,0.051687452768877915,0.053754136252327896,0.03377988110664645,6.050450957986491,10.544283613705968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,2.703984719687469e-05,7.185307255285499,17.409271351800747,1.99997960682893,2,235,0,3.975504894807998,0.9938762237019995,469,2,1.0697744599784291,1.0697744599784291,588,0,0.9097757270451674,0.9097757270451674,21,18,21,0,0.8571428571428571,1.0,57.38095238095238,2.703984719687469e-05,success,predictive,ekf,flight_like
107,0.9871704717985874,1.0245415479129263,1.0691090299311867,1.0524532400479083,-4.289447044241452,17.00753049256909,-0.6173782087934938,-58.27939004532823,-0.06304541849695224,True,45.75999999999938,0.0,0.5025116534869936,0.0,0.5025116534869936,0.07602501243745916,-0.8501844679941537,0.8535768460628592,4192.827985132917,2978.962850257569,0.5893312441650657,0.5376357880189605,0.9549290418559829,0.6400444928031179,3,0.1607106431038561,0.06000228717525456,0.05594987233163375,0.047585348405312144,0.03159665559671096,5.674999582113315,11.018172648520245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,2.6598185627335624e-05,7.375809554730254,17.306473893074816,1.999957854086985,3,227,1,4.159341863498116,1.039835465874529,458,0,0.9956872261383147,0.9956872261383147,570,2,1.0461963327512491,1.0461963327512491,21,19,21,0,0.9047619047619048,1.0,60.23809523809524,2.6598185627335624e-05,success,predictive,ekf,flight_like
108,0.9995326072021369,1.0381150277161804,0.9653199119288495,1.1440669527702672,9.919550740827916,26.44970581591204,-2.4321734592049635,-57.151343942976894,0.864120754573459,True,45.19999999999939,0.0,-1.0593183054696105,0.0,-1.0593183054696105,0.24102587520843083,-0.8087433432443591,0.8438952943120689,4158.309793638586,3108.495400374679,0.8649869507512435,0.5084525035856126,0.8064619400295886,0.7033507111476817,4,0.1378300142018949,0.06329160055844758,0.04802630435064423,0.04232938047571674,0.030444064860672856,5.204023948530697,8.80526384801633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,5.992942107013732e-05,7.117125412562735,17.66588487534112,1.9999618124684613,4,226,0,3.950677742719856,0.987669435679964,450,3,0.9721847191937313,0.9721847191937313,564,1,0.9398392810778491,0.9398392810778491,21,19,21,0,0.9047619047619048,1.0,71.9047619047619,5.992942107013732e-05,success,predictive,ekf,flight_like
109,1.0091278786022313,0.9701589712199706,0.9204828127265702,1.090255256399792,1.7700801990669923,24.555606937832614,-3.4147647571270827,-61.19308321589236,0.3482154162292407,True,43.199999999999434,0.0,-0.42931885391371866,0.0,-0.42931885391371866,-0.1354551650512073,-0.8061645056202091,0.8174651747083334,3964.4764167606336,2826.6363817791607,1.4375916695864144,0.6694068564244914,0.9553369584868598,0.6693679417078795,3,0.17682170364888225,0.07915699091980809,0.04608373104827203,0.04333865932443916,0.038709811802970985,5.898939124512664,11.159763681340095,1.0,1.0,1.0,1.0,0.9944547134935305,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,6.332689190458041e-05,6.438718243793041,18.152181423750445,1.9999158046570202,3,216,0,3.877565723104322,0.9693914307760805,432,1,0.9147360081402367,0.9147360081402367,538,2,1.0609829421193047,1.0609829421193047,20,15,20,0,0.75,1.0,70.25,6.332689190458041e-05,success,predictive,ekf,flight_like
110,1.0003446210233307,0.9717310085539714,1.124148320241296,1.124154142871534,1.9747742064762797,42.063923599790414,-2.361492084366798,-55.16695930720748,-0.06858337648635256,True,45.27999999999939,0.0,-0.6703784893298468,0.0,-0.6703784893298468,0.25220573328516127,-0.700996541698626,0.7449858276338815,4072.0817607585705,2730.0352991192303,0.7111104443607188,0.6480510589302024,0.9912087457367329,0.6985606303320198,3,0.20812789556663655,0.07600893224616344,0.04475495223980972,0.04848504357466931,0.031125537705455054,6.218018466517236,12.329009659031641,1.0,0.9911816578483245,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,7.006565502365447e-05,6.8192002052797855,18.43023862995249,1.9999558894665284,3,226,0,3.7783431364291498,0.9445857841072874,452,1,0.9166287365743526,0.9166287365743526,564,2,0.8863606432454604,0.8863606432454604,21,17,21,0,0.8095238095238095,1.0,69.85714285714286,7.006565502365447e-05,success,predictive,ekf,flight_like
111,0.978912068253467,1.004765257398465,1.1525164889095227,1.003613644919791,11.634136521518684,10.362122573144514,-3.013689057851132,-58.78016317264134,1.1738039591707419,True,47.19999999999935,0.0,0.837616542998705,0.0,0.837616542998705,0.10419997526743016,-0.7800984226777715,0.7870267999948161,4278.805197761005,2754.551604028249,1.5973689117733314,0.6059286619593758,0.9572771095646256,0.6450912881113553,2,0.13941878932418844,0.0802901643070151,0.05314549045349262,0.049385417521111814,0.03808133324842849,5.469967583949649,11.041658231854374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.60217526665474e-05,6.334631236590678,17.168562848862692,1.9998989808818335,2,236,0,4.096537653868039,1.0241344134670098,471,2,1.0494894830227035,1.0494894830227035,590,0,0.9369648287738177,0.9369648287738177,21,16,21,0,0.7619047619047619,1.0,73.95238095238095,4.60217526665474e-05,success,predictive,ekf,flight_like
112,0.9795296604156114,1.0244184749967686,0.93376396430921,1.0723281565962108,9.842310029502215,7.856874100484147,-2.0460556781947616,-58.38692043078307,-0.024701160446723595,True,46.399999999999366,0.0,0.9846136299202213,0.0,0.9846136299202213,-0.02565864256095035,-0.7624028431013972,0.7628344912935991,4242.998222265262,2927.9311027121184,1.0470224789642006,0.631390744238223,1.1761402764475548,0.6550023130916329,2,0.1526218303708896,0.06862055107922789,0.0520410235046241,0.0434418871589991,0.0297800896706539,4.800664515173861,8.519489188652306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.6404982640524395e-05,6.740580927313108,17.06801117272547,1.9999157093053612,2,231,1,3.824472492243913,0.9561181230609782,465,0,0.9663806851432024,0.9663806851432024,579,1,0.8262731758371121,0.8262731758371121,21,14,21,0,0.6666666666666666,1.0,73.04761904761905,4.6404982640524395e-05,success,predictive,ekf,flight_like
113,1.0230598347443722,0.9730662871520922,1.1778772975678913,0.9772930967817136,-13.246751875018887,21.03325932977285,-3.9467914184530546,-61.29551178643823,2.1756027001740974,True,43.43999999999943,0.0,-2.0812537499735924,0.0,-2.0812537499735924,-0.06413216024076712,-0.787558770536722,0.790165647840034,3983.0895370916987,2828.374472972948,2.1757351369182434,0.49833785957807514,0.8599768398306596,0.6535767206783974,6,0.17679674932519773,0.06985157129078354,0.06104669853256581,0.05191602677531113,0.0312646729668943,5.7040723738712975,10.166266051983438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.00010700244300210215,6.08848145812643,18.542941984218928,1.9998896663580894,6,215,2,3.7968373522075103,0.9492093380518776,434,1,0.9878523789833105,0.9878523789833105,540,3,0.9422082143424354,0.9422082143424354,20,15,20,0,0.75,1.0,74.55,0.00010700244300210215,success,predictive,ekf,flight_like
114,0.9937254416285882,1.0192334145226345,1.0506873955551455,0.9793847016926914,17.33252926224195,18.891249878270916,0.124817842216566,-56.39489608026134,0.33635446686498954,False,46.23999999999937,0.0,3.7176775558398383,0.0,3.7176775558398383,0.4068465983250526,-0.8126706131652867,0.9088221388539727,4208.381724673036,2926.2521769854065,1.3068614709544937,0.6284650914798312,0.9947160859042568,0.6896847275105291,4,0.18328524899171145,0.07381082543185499,0.04961909498861021,0.04774938740895048,0.032388698241524294,5.908016139587798,11.638014773393827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.255118767559907e-05,6.274719522194679,17.69620765823932,1.0371124177889914,4,231,0,3.5413482477402174,0.8853370619350543,461,2,1.1248037237531983,1.1248037237531983,576,2,0.9720552167944012,0.9720552167944012,21,12,21,0,0.5714285714285714,1.0,81.38095238095238,4.255118767559907e-05,pad_miss,predictive,ekf,flight_like
115,1.019846456534837,0.9825480026150154,1.1710693009755127,0.9065097904756243,14.044533341203906,16.959951621949262,-2.6985473083419067,-58.19547238109845,1.6939498891742235,True,45.43999999999939,0.0,0.9688239557265439,0.0,0.9688239557265439,0.17400625680893703,-0.6777826266900844,0.6997624357248451,4120.422565310833,2757.413452994275,1.6939498891742235,0.4426692237438525,0.8206332723369397,0.656144662664915,6,0.1488890099884085,0.11475738052259701,0.04349659657996294,0.04757991002191848,0.035900635080401394,5.772227851695234,11.324559043169334,1.0,0.9929701230228472,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,6.800299004794397e-05,6.839766322893113,18.657538496086147,1.9999163405549125,6,227,0,3.922090695893738,0.9805226739734345,451,4,1.064994202161667,1.064994202161667,566,2,1.062118397026636,1.062118397026636,21,17,21,0,0.8095238095238095,1.0,73.80952380952381,6.800299004794397e-05,success,predictive,ekf,flight_like
116,1.0133504323741958,0.9708061231528654,1.0439767912054925,1.0553692786737587,-6.600135460571284,21.86098326879542,-3.5632689702746054,-63.218527683648695,2.278371060602525,True,43.27999999999943,0.0,-0.4266996237498499,0.0,-0.4266996237498499,-0.11651711857546129,-0.8421364538813724,0.8501588356754407,3983.822417594998,2811.820444475059,2.2791077526723202,0.7176795956680887,1.2590354304614852,0.6870681250547629,0,0.1617785108979249,0.059291425519888724,0.052447658637523126,0.054232082911715676,0.029820835305352823,5.556478855995804,10.621926713145072,1.0,1.0,1.0,1.0,0.996309963099631,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,6.528661583615758e-05,6.376211338956262,18.082972347512623,1.9999340843280393,0,216,0,3.6762804710452484,0.9190701177613121,433,0,0.96798527278285,0.96798527278285,541,0,0.8263383695006244,0.8263383695006244,19,16,19,0,0.8421052631578947,1.0,60.421052631578945,6.528661583615758e-05,success,predictive,ekf,flight_like
117,1.0250434737833414,0.9763182015796399,0.9764998749582671,1.0792834274263314,-5.218014100508064,25.305293820382005,-3.311807923888045,-62.44385867757325,0.8554283941971321,True,41.59999999999947,0.0,0.3875899439654495,0.0,0.3875899439654495,-0.2184970964043672,-0.7795620546990566,0.8096035932873287,3861.091453989571,2973.1359570679087,1.2842432642008041,0.624637767578215,1.3163973536161488,0.8338820963536276,0,0.14372357352888754,0.06524600632088734,0.05527322827194273,0.04371190491091841,0.02890267233000144,4.17239389474324,8.338270378418715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,3.663227636252486e-05,6.71649020129789,18.465355825776193,1.9999313919598207,0,208,0,3.836685787085041,0.9591714467712602,417,0,0.9845637978312543,0.9845637978312543,520,0,0.9299155848358246,0.9299155848358246,19,18,19,0,0.9473684210526315,1.0,71.42105263157895,3.663227636252486e-05,success,predictive,ekf,flight_like
118,0.9832859832250856,0.970601483645381,1.1903620071416015,1.1364568942492395,-11.392624182698547,16.93435665785749,-2.055779830647892,-58.72319803634071,0.9622856141365698,True,45.75999999999938,0.0,-2.336666771906541,0.0,-2.336666771906541,0.01860213592795037,-0.6927723268839643,0.6930220316536151,4129.687150858252,2664.5232346594166,1.0318807489658355,0.460531797745028,1.0420225925304227,0.7027541308107433,4,0.14058962733431457,0.06763871923718215,0.04856262993304389,0.044834418844849525,0.03888265277374875,4.823230976480842,8.699051253030635,1.0,1.0,1.0,1.0,0.9965095986038395,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.879168088223196e-05,7.255546865638133,17.598158977468685,1.999960663035135,4,228,0,3.5588586794842914,0.8897146698710728,456,2,1.031834612921835,1.031834612921835,570,2,1.0330701514945597,1.0330701514945597,21,19,21,0,0.9047619047619048,1.0,66.19047619047619,4.879168088223196e-05,success,predictive,ekf,flight_like
119,0.9982513412280586,0.9403293170181078,1.000851821782855,1.1144742030739343,12.945290920891281,16.41483332625808,-1.183179746264007,-60.67606394896414,0.013696460352420817,True,43.83999999999942,0.0,1.2630561845772177,0.0,1.2630561845772177,0.04162820910452473,-0.8269745486427901,0.828021625258783,3970.507753417194,2611.797465709562,0.4195608122818127,0.4237485276734385,0.7566873026374924,0.6656139979753082,1,0.14773990570325135,0.06477178944386595,0.05266207733310112,0.045201676595196284,0.027297469656189042,5.146354531574777,11.740402578895855,1.0,1.0,0.994535519125683,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,4.2052319372487545e-05,7.416364596528856,18.146793535791502,1.9999577677833853,1,219,0,3.6285617271642896,0.9071404317910724,438,1,1.0019689737979065,1.0019689737979065,548,0,0.9803583605328895,0.9803583605328895,20,18,20,0,0.9,1.0,69.9,4.2052319372487545e-05,success,predictive,ekf,flight_like
120,1.0062514443896189,0.9580317691947459,1.1830640249297013,1.129280911264926,-13.915125683275313,16.474909434119485,-2.561276695951797,-55.39264987446535,1.7684515957270843,True,45.43999999999939,0.0,-2.345370693345043,0.0,-2.345370693345043,0.08331866038021299,-0.7891752867264533,0.7935613601652572,4066.397577136915,2639.824807226305,1.7688243123422354,0.6263140625802166,0.9582402103092132,0.6471631613151446,3,0.13186578019034573,0.0691586763433935,0.04313877347238138,0.047901252967833985,0.03428266314977809,5.337167083055197,8.973815451176556,1.0,1.0,1.0,1.0,0.9982425307557118,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,0.00015003473896513242,6.7939878050211675,18.715048828368268,1.9999301573787949,3,225,2,3.871110025937151,0.9677775064842877,454,1,0.9760387809952166,0.9760387809952166,568,0,0.9312891323161303,0.9312891323161303,21,17,21,0,0.8095238095238095,1.0,70.23809523809524,0.00015003473896513242,success,predictive,ekf,flight_like
121,0.9734554144723407,0.9928169116131422,1.1486854214736837,1.1283068976150392,-0.8858336975747712,20.443130929008202,-1.8645411858786742,-58.03151762463147,0.2794700904343767,True,45.75999999999938,0.0,0.8512626422016984,0.0,0.8512626422016984,-0.19651384513940437,-0.8159945289496499,0.8393239914402749,4151.760202870133,2797.9581784218644,0.6288425068558211,0.9111274835942775,1.5633585108552772,0.6606493568958953,2,0.1574464142062991,0.08373019729693668,0.04621059339518608,0.05326756431231257,0.03354175982053841,7.221344918174543,13.187229244372077,1.0,0.9965095986038395,1.0,1.0,0.9930191972076788,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,6.576290758175674e-05,7.392415329632251,17.177138594535286,1.9999692604322976,2,228,0,3.933839676419744,0.983459919104936,456,2,1.0514896623123802,1.0514896623123802,572,0,0.9660287015363811,0.9660287015363811,21,18,21,0,0.8571428571428571,1.0,68.04761904761905,6.576290758175674e-05,success,predictive,ekf,flight_like
122,0.9978702330396629,0.9763933669397619,0.9764037985881219,0.9049234183687804,-12.032814208175893,25.991781531285206,-3.9479898630735484,-64.12195018020212,1.14368160540353,True,43.03999999999944,0.0,0.8003813085795517,0.0,0.8003813085795517,-0.22318494997120858,-0.591855414717959,0.6325380255957883,3984.1259833087424,2850.627585269591,1.6578658448542931,0.8391550402923663,1.2127756710534758,0.6825994616785337,4,0.2552511152935952,0.07749266150080139,0.044782047933443786,0.05243499265280543,0.033150484465968265,7.5999149237674954,12.427731449470341,0.9666048237476809,1.0,1.0,1.0,0.9925788497217068,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,0.00010901557138254248,6.242254757605934,17.468610765684588,1.999881761462467,4,215,0,3.7675434379023045,0.9418858594755761,430,1,0.9577250756485725,0.9577250756485725,535,3,1.0099207675572663,1.0099207675572663,19,15,19,0,0.7894736842105263,1.0,75.0,0.00010901557138254248,success,predictive,ekf,flight_like
123,1.0026251729799456,0.9532781203710562,0.9248352576764006,1.0062634056348203,-8.385586176768914,11.71853177968103,-1.6653505597057285,-58.82389911562684,0.3906102189802161,True,45.919999999999376,0.0,0.4079137149873976,0.0,0.4079137149873976,-0.03268138067252028,-0.7548386333874181,0.7555457862345916,4128.351090569289,2544.5957520281045,0.8382576111980888,0.4574472840947583,0.8120864189435522,0.6687047082651723,3,0.15273899941266936,0.06638300114851967,0.0446788315274106,0.04014009029104483,0.036123492137776256,4.53678096688781,8.786703196239758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,3.189855220853133e-05,7.160723034645667,18.31833556733272,1.9999432323187598,3,229,0,4.1316011705832745,1.0329002926458186,460,0,0.9013593199564549,0.9013593199564549,571,3,0.9520535955201869,0.9520535955201869,20,16,20,0,0.8,1.0,73.4,3.189855220853133e-05,success,predictive,ekf,flight_like
124,0.9989490233287752,1.0147632032562548,1.1368092650279646,1.149539339901256,15.370296073869802,24.102023224203975,-3.1564660891260115,-57.58077038737117,2.0380301064384514,True,46.879999999999356,0.0,2.5410464355230657,0.0,2.5410464355230657,0.3961615711997317,-0.6911988396513273,0.7966805046132241,4255.695597803351,2847.646824990432,2.0380301064384514,0.6877620920963645,0.9635461648962751,0.6691926980209197,3,0.1313102163839442,0.06427896203887712,0.041883556505900615,0.053166991055104265,0.034610734840833136,6.927494951853964,13.579226271609333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,5.072196100286419e-05,6.5627960073986165,17.81172211972909,1.9626541686129997,3,234,0,4.052089164620162,1.0130222911550406,469,0,0.9943594293787199,0.9943594293787199,583,3,0.9545810037061742,0.9545810037061742,21,19,21,0,0.9047619047619048,1.0,78.42857142857143,5.072196100286419e-05,success,predictive,ekf,flight_like
125,1.015590246267611,0.9846624590668819,1.176385506602286,0.9133454038586393,2.124642124482353,6.68543599703812,-2.745165355336716,-58.32173906321025,2.2666039731538135,True,44.47999999999941,0.0,0.21550149154186776,0.0,0.21550149154186776,-0.03869854871696088,-0.6400279426744735,0.6411968068205878,4054.695194050648,2837.9420194175254,2.2666039731538135,0.8003670021172503,1.225604635048479,0.8405672893190336,1,0.18427618785359903,0.0806509963522615,0.048048634105963335,0.04445919170126913,0.03296295519901236,5.081975131908303,9.024577272677863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,1.6902766844850703e-05,6.3824753391272715,18.501288954327915,1.99991452292968,1,222,0,3.7523032218718084,0.9380758054679521,445,0,1.0953910432140976,1.0953910432140976,555,1,0.9009067869457442,0.9009067869457442,20,16,20,0,0.8,1.0,69.1,1.6902766844850703e-05,success,predictive,ekf,flight_like
126,1.0233229914151514,0.9607060234280949,1.1111958179186912,0.9555519765726743,-13.619136973874461,0.37186575291319457,-1.3535671231149364,-55.48859458916138,1.8360211240002802,True,43.599999999999426,0.0,-2.0437278412037747,0.0,-2.0437278412037747,-0.09272613201129638,-0.806701259025159,0.8120129659497766,3939.010430227361,2785.931733769303,1.8360211240002802,0.6650473231226486,1.093578339432651,0.6360664280672967,1,0.14726150291080517,0.09191251066437672,0.050198350437931395,0.04732685725765731,0.03640353791067452,6.438807671306986,12.58755931267337,1.0,0.9981684981684982,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,0.00010592547943133468,7.041470886431754,19.02367224097888,1.999946268789941,1,218,0,4.135297459166963,1.0338243647917407,436,1,0.9858687539551991,0.9858687539551991,545,0,0.8715171978545603,0.8715171978545603,21,18,21,0,0.8571428571428571,1.0,66.80952380952381,0.00010592547943133468,success,predictive,ekf,flight_like
