case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_m,target_x_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,max_abs_commanded_gimbal_deg,max_abs_throttle_tracking_error,navigation_rejection_count,failure_mode,guidance_mode,navigation_mode,actuator_mode
13,0.9819989584512546,0.9955275051700977,0.9097175279029741,1.1001858417897594,3.2393354341281757,26.07553330949183,-2.6601102905420033,-57.378749324770915,0.7495824094666109,False,23.279999999999855,0.0,3.5947007067322665,0.0,3.5947007067322665,-0.32962718358591686,-2.3850892327459117,2.407759275409248,2414.424792509075,4554.267743681608,1.208733757277317,0.459658687675214,0.459658687675214,0.0,0,pad_miss,baseline,truth,ideal
14,0.9766757047833045,0.964058311360241,1.1580821755691264,1.0000400798027893,8.526963182040863,24.367143907329115,-2.0572698101836115,-62.042102992710674,2.0521760672426232,False,23.199999999999857,0.0,4.326061276162982,0.0,4.326061276162982,-0.28239852897233503,-2.4000704268678192,2.4166271915815263,2420.8837623655745,4327.5244171561135,2.0521760672426232,0.9372348814636617,0.9372348814636617,0.0,0,pad_miss,baseline,truth,ideal
15,0.9955420886803017,1.026500111783143,1.1157139023230958,0.925800256640975,-9.846469636466143,20.755954360845614,-4.4671171703490105,-53.052300112856834,1.4113128304651088,True,23.199999999999857,0.0,1.068874858455665,0.0,1.068874858455665,-0.27231910576950474,-2.4200219608446876,2.435295461815192,2393.3506713931565,4792.150111088842,4.078007808573216,3.63555296575153,3.63555296575153,0.0,0,success,baseline,truth,ideal
16,1.0034916064443977,0.9564724319228719,0.8961069098265658,0.8928212888320699,15.045225961168118,23.62123541335271,-2.5817047603854,-57.53319016977977,1.7887712081450484,False,22.959999999999862,0.0,4.11201788877008,0.0,4.11201788877008,-0.3091503271836175,-2.4466087444021434,2.4660633148771285,2365.374415523682,4329.932607936422,1.7887712081450484,0.06681021760854101,0.06681021760854101,0.0,0,pad_miss,baseline,truth,ideal
17,0.9873148798277946,1.0378573538072058,1.0865603364922924,1.1009143608602503,-6.374419505195693,28.11238266516395,-3.954702791256066,-58.301241191721424,0.7855320894854576,True,23.359999999999854,0.0,2.762243813544972,0.0,2.762243813544972,-0.33137646860193165,-2.3287239274290674,2.352183133627938,2454.930872487632,4810.070604162807,2.7624899382421493,1.4008912414363648,1.4008912414363648,0.0,0,success,baseline,truth,ideal
18,0.9806104811037019,1.0231744045638194,1.0107004675988993,1.0656490686683902,8.898889617677401,21.13958325437359,-2.224053472744157,-57.26564139347319,1.2348921895353446,False,23.359999999999854,0.0,3.3938460965567527,0.0,3.3938460965567527,-0.2626139009722604,-2.4553204791112417,2.4693247490208585,2436.3786826953947,4725.842149251341,1.2585027114828535,0.11712619056296115,0.11712619056296115,0.0,0,pad_miss,baseline,truth,ideal
19,0.98357498801071,1.0016999528384078,0.8518999707984197,1.1361141850723302,10.210983175873107,9.808193455753264,-2.4604544907571766,-55.49744034593819,2.0092313831082125,True,23.279999999999855,0.0,1.4329485784968323,0.0,1.4329485784968323,-0.11871663748126902,-2.349797612668315,2.3527946065299816,2403.8023761927507,4608.097293676106,2.435832326782644,1.7441210276772632,1.7441210276772632,0.0,0,success,baseline,truth,ideal
20,1.0083071059883086,1.0289885223378463,0.942216614150645,0.8672269334875959,0.217958373114147,1.4523567911800335,-2.6617172393675914,-56.7927624849297,1.098542471635108,True,23.11999999999986,0.0,-0.7289872636332261,0.0,-0.7289872636332261,-0.06710678230654667,-2.364476005702281,2.365428101163371,2423.4094064255805,4779.510249939343,3.1284690815934715,2.499471657375306,2.499471657375306,0.0,0,success,baseline,truth,ideal
21,0.9820170082036949,1.0358245465605582,0.9439441827796597,1.0538126150596776,-0.10655443419055644,12.089396971110943,-2.516232569497044,-59.027798611320996,1.1374145724537086,True,23.439999999999852,0.0,1.1130476324090952,0.0,1.1130476324090952,-0.1333264713392248,-2.261208944015177,2.265136162894849,2469.855932054339,4780.915893869569,2.080690453904108,0.7786892588687847,0.7786892588687847,0.0,0,success,baseline,truth,ideal
22,0.99821968630274,1.0150375701648802,1.006369063690032,0.9519134842169077,7.001094877855071,17.05730408460406,-1.166687066009113,-59.81419796906742,1.1928499170537623,False,23.03999999999986,0.0,3.066475803377005,0.0,3.066475803377005,-0.198959727963661,-2.658155882008718,2.665591429009502,2426.4533402283196,4678.809650925839,1.192849917053762,0.6958024892181419,0.6958024892181419,0.0,0,vertical_speed,baseline,truth,ideal
23,0.9923788810511982,0.9741169848012552,0.8984172207239969,1.1176913812805858,-11.15043570975731,13.764772406488031,-3.3204108477023753,-56.943793183583146,0.32535946822160683,False,23.03999999999986,0.0,0.346232909294295,0.0,0.346232909294295,-0.21458930999776188,-2.5649318327903754,2.5738927481203855,2375.671101083535,4443.147792525251,3.221177627667774,2.5783718465383374,2.5783718465383374,0.0,0,vertical_speed,baseline,truth,ideal
24,1.02084784638545,0.9422959584585118,1.056359070742066,1.0942993448979172,17.322752088934934,22.68508191733413,-1.745419028115443,-60.82161024497246,0.8644247689790977,False,22.719999999999867,0.0,4.808609682054493,0.0,4.808609682054493,-0.31102131141595485,-2.6404156368354945,2.65867053081052,2354.453833323114,4241.617875886466,0.8644247689790977,0.389823229806978,0.389823229806978,0.0,0,vertical_speed,baseline,truth,ideal
25,0.9796441601623137,1.0265377218445815,0.9113455120109778,1.0089391550905584,6.48296880843473,16.835200462954372,-3.0442389230565823,-52.89808811420868,-0.08162769780550051,True,23.439999999999852,0.0,1.5265793582665168,0.0,1.5265793582665168,-0.24519839470364155,-2.264238600155895,2.2774763865298735,2414.1777416465993,4771.58631126547,2.559146783749824,4.456670256300365,4.456670256300365,0.0,0,success,baseline,truth,ideal
26,0.9762670183908059,1.0275938577318384,1.0378338036169434,0.920716514931208,0.986282401830131,23.955399183452283,-3.6412229502085056,-56.78272419331144,0.4248391883283847,True,23.51999999999985,0.0,2.448757343611878,0.0,2.448757343611878,-0.2897021835403282,-2.2644134055185523,2.282869997665255,2453.031469855883,4740.1255342669865,2.679028785587386,2.11601555901802,2.11601555901802,0.0,0,success,baseline,truth,ideal
27,1.0087217408702676,0.9925288344910989,1.0393878246865513,0.8812253808487042,17.574004708711144,1.044475756716114,-1.7093078127556969,-56.81143495758754,1.530290644409109,True,23.03999999999986,0.0,0.8159071559411215,0.0,0.8159071559411215,-0.0631594068116643,-2.3326523845101916,2.333507286817396,2388.9165549684403,4558.78528646925,2.036011866052943,1.1384507191067375,1.1384507191067375,0.0,0,success,baseline,truth,ideal
28,0.9919172835373291,1.0365416759287966,1.0552091158298287,0.9063590210312465,0.14595925364287154,17.417276420214428,-3.745193936868011,-59.67041614752503,0.7102719959887944,True,23.279999999999855,0.0,1.3290067184356191,0.0,1.3290067184356191,-0.23618878425144446,-2.259962810149875,2.2722713405459953,2463.769441863642,4792.022289637935,3.196034238675647,1.5637346534879553,1.5637346534879553,0.0,0,success,baseline,truth,ideal
29,1.021901478570538,0.9943229304359463,1.0072141500564138,0.9852428841286747,16.898994897189016,25.36659155166481,-2.4189093714519188,-60.74259493466512,2.171747230248741,False,22.799999999999866,0.0,4.984925401991495,0.0,4.984925401991495,-0.3227646533677412,-2.654508038109702,2.6740587027686242,2398.605319634149,4561.655193417475,2.1717472302487404,0.7753427087476684,0.7753427087476684,0.0,0,vertical_speed,baseline,truth,ideal
30,0.9717316960367345,0.9620508004304374,1.1432443758237372,1.0964750123076885,14.104307474943951,26.376392394622574,-2.619163003349976,-57.59349735381653,2.2722043926255657,False,23.279999999999855,0.0,4.934008508390174,0.0,4.934008508390174,-0.31594832716361604,-2.475617163535525,2.4956970340626614,2386.774211802218,4347.581391210846,2.2722043926255657,0.4748686497370115,0.4748686497370115,0.0,0,pad_miss,baseline,truth,ideal
31,0.9767272133896197,1.028922977369551,1.136405050345268,0.9403187605741318,1.4604943965191666,22.594762807461322,-3.4118165045541637,-55.54563855472949,-0.6425246064573831,True,23.51999999999985,0.0,2.0598819416649956,0.0,2.0598819416649956,-0.2996073942883479,-2.288850205382258,2.3083760207970143,2441.7104411629953,4760.750400423862,2.766226516968247,3.2283292103790524,3.2283292103790524,0.0,0,success,baseline,truth,ideal
32,0.9972591364725412,1.0149711016461198,1.0906807029035037,1.1103463562188214,17.836814318602705,28.38610061934523,-5.114224593329225,-59.472205373815974,0.067023606343997,False,23.11999999999986,0.0,4.039122408884809,0.0,4.039122408884809,-0.46676593566804037,-2.497159005291361,2.5404081436666432,2425.9723721121554,4678.825339410683,3.932820500018666,2.4340153145605337,2.4340153145605337,0.0,0,pad_miss,baseline,truth,ideal
33,0.9945274905813608,1.03178608561747,1.0274012038435731,1.1434889426551715,17.117204329430475,20.70241840668158,-3.726405881155809,-57.076279379371464,1.2348674976355856,False,23.199999999999857,0.0,3.3732838638889495,0.0,3.3732838638889495,-0.2899609907457652,-2.4285326954709654,2.445781762366736,2425.192641887428,4797.3099574348635,2.7975634937901233,1.908953764482565,1.908953764482565,0.0,0,pad_miss,baseline,truth,ideal
34,1.0169697148350152,1.0213403146218112,1.1197622333507684,0.9820965750717103,14.915529828157705,7.207605658150355,-2.4333292835451035,-55.23815148224572,1.6157496906521422,False,22.959999999999862,0.0,1.502744271830319,0.0,1.502744271830319,-0.1630416388871009,-2.509280700571814,2.514571973571877,2384.6799404403137,4764.702261912364,2.374101430575748,2.4363517640208294,2.4363517640208294,0.0,0,vertical_speed,baseline,truth,ideal
35,0.9718100240730251,0.9936110210416655,1.191218263262348,1.1390409919037303,-5.295589278069713,13.268148588548193,-3.5459869629772984,-62.05202859518404,0.853153117022728,True,23.359999999999854,0.0,0.35278955177938087,0.0,0.35278955177938087,-0.1513839410566744,-2.3793081225635313,2.3841191748120827,2452.169574057785,4503.107573233872,3.2653180614875805,1.0984889840045942,1.0984889840045942,0.0,0,success,baseline,truth,ideal
36,1.0149749792518599,0.984313128133479,1.088275941175487,1.1308536658440433,12.471656506260352,29.257147707041398,-1.83849956274819,-54.511620609805796,1.027133273839645,False,22.959999999999862,0.0,5.402401508429776,0.0,5.402401508429776,-0.36542484597885266,-2.358436510896395,2.3865787424654212,2352.7260426486137,4537.46585428574,1.027133273839645,1.111675156914179,1.111675156914179,0.0,0,pad_miss,baseline,truth,ideal
37,0.9723043941704383,1.0103546778995003,1.1580399857611527,0.9184694405751191,11.533969151777256,-3.8773390212768213,-0.4953734947162691,-57.995148736747616,1.1857971324305674,True,23.439999999999852,0.0,0.025951285640365612,0.0,0.025951285640365612,0.04975425207269792,-2.4225734090985047,2.423084275891052,2440.295648410898,4632.187096885606,1.2073825934909992,0.11061230324630306,0.11061230324630306,0.0,0,success,baseline,truth,ideal
38,0.9908378813016598,0.966156546094658,1.0344406113821476,1.0574838552691983,-11.495584421258101,8.616744716886368,-2.303787281092252,-54.803497986216456,1.3766285951907307,True,23.11999999999986,0.0,-0.00926621932784267,0.0,-0.00926621932784267,-0.09816634007680217,-2.323565504724612,2.325638253269458,2359.282195058364,4403.813627604242,2.3223588389756538,2.5678080026661267,2.5678080026661267,0.0,0,success,baseline,truth,ideal
39,0.9789041527852151,0.9744115565321106,1.1687275293805948,0.9300941801836484,13.368828563086165,22.93054756752342,-2.2970298115880015,-59.38337486233224,1.5641201586420375,False,23.199999999999857,0.0,4.134869216837151,0.0,4.134869216837151,-0.2867872279877316,-2.370568899684071,2.3878533921257046,2407.246385904502,4413.634509820273,1.5641201586420375,0.3255471185549226,0.3255471185549226,0.0,0,pad_miss,baseline,truth,ideal
40,0.990181867670036,0.9422526287290106,1.175262312349682,0.9738574228649145,-6.368829312765648,21.84882195836518,-4.515651221808685,-58.884470598358554,1.0753872661804094,True,23.03999999999986,0.0,1.6683243182304284,0.0,1.6683243182304284,-0.3262363994546962,-2.359216101060427,2.3816655516322873,2369.8418579004574,4225.926543202615,3.873703951417972,1.964933855271341,1.964933855271341,0.0,0,success,baseline,truth,ideal
41,1.0122184373776655,0.9459116929052932,0.9040452509410438,1.0355933984934578,-11.643267926091529,14.991166413668116,-3.181564232521902,-57.90070165284967,0.7993906241884964,False,22.799999999999866,0.0,0.799757364024612,0.0,0.799757364024612,-0.23435298612841343,-2.6380204924643516,2.6484096059275206,2345.6420237595303,4275.739826577523,2.7544008702969376,1.6736334580637389,1.6736334580637389,0.0,0,vertical_speed,baseline,truth,ideal
42,1.0044686042124338,0.9452970845655434,1.1408687484073683,1.1153585081988504,-1.1232852962067135,26.30728695019535,-1.0987079432910278,-55.85837535213623,-0.6644475088864893,False,22.959999999999862,0.0,3.869498738722921,0.0,3.869498738722921,-0.30100527714966374,-2.31544846851254,2.3349316450827873,2338.6436510149833,4278.435940943822,0.8613266633707353,0.7931509037537484,0.7931509037537484,0.0,0,pad_miss,baseline,truth,ideal
43,1.0208498395410395,1.0113448050194236,0.9431732151136445,0.9252485370358778,-8.995190791693702,3.915417937673162,-0.95407721826095,-58.43237921614208,-0.14501470505896372,True,22.959999999999862,0.0,-0.18747126028653008,0.0,-0.18747126028653008,-0.05641008239810146,-2.3547109960604007,2.3553865866060977,2410.010315612686,4669.403319523277,1.023837769641836,0.7031649730904046,0.7031649730904046,0.0,0,success,baseline,truth,ideal
44,1.0089368796887452,0.9762163950646613,1.026224952470703,1.0530897654616242,4.698213123765623,18.9633377485018,-2.370637484417499,-58.21932436803104,1.5184856862727143,True,22.959999999999862,0.0,2.8409211188664028,0.0,2.8409211188664028,-0.25500322726771724,-2.411068592449177,2.4245161173751364,2380.8606586514725,4452.6541068011575,1.5802838662173568,0.1342312873407834,0.1342312873407834,0.0,0,success,baseline,truth,ideal
45,1.0206591343370195,0.9516746905564253,1.0107941147714017,0.9206697276179068,9.397672108977954,32.43134169919117,-0.5734896876910254,-59.636505724211574,-0.2768892323521109,False,22.799999999999866,0.0,5.777850637419442,0.0,5.777850637419442,-0.3468974334908863,-2.549727591039301,2.5732175613168895,2364.015912994757,4297.706920900222,1.7690843866124042,1.2163870405474586,1.2163870405474586,0.0,0,vertical_speed,baseline,truth,ideal
46,0.9904066250126928,0.9404439194100691,1.0951649074763254,0.9618455812701493,13.79686648738798,19.792436620672465,-0.565032845318868,-55.92684115690889,0.2236212197808293,False,23.03999999999986,0.0,4.12817638594405,0.0,4.12817638594405,-0.24059297262339172,-2.431049168432856,2.4429255080361827,2343.648344077188,4239.459091793295,1.029949316547803,1.3629431957735587,1.3629431957735587,0.0,0,pad_miss,baseline,truth,ideal
47,1.0187414906185133,0.9921457480870248,1.0371928176080516,0.8902794973014267,-4.547141401319003,15.29501334783659,-2.933962434786557,-56.27879423007506,1.0532864217866424,True,22.959999999999862,0.0,1.3574667452650802,0.0,1.3574667452650802,-0.22892170735613446,-2.299824894010164,2.311190102784215,2379.7542110388677,4565.266025570305,2.4003742346124284,1.9041269025636276,1.9041269025636276,0.0,0,success,baseline,truth,ideal
48,0.980199071364875,0.9844320020495603,0.9520482477670091,0.8655348274293273,16.232042191563714,32.730782668010214,-2.7092801247635787,-57.08678640103375,-0.08223695774608474,False,23.199999999999857,0.0,5.2575015325263115,0.0,5.2575015325263115,-0.43960594868899955,-2.4724314452744918,2.5112090000047522,2398.8523283015893,4492.171686045331,0.8434596292170926,0.47296580463104854,0.47296580463104854,0.0,0,pad_miss,baseline,truth,ideal
49,0.9883344299962997,1.019909918808004,0.9387296408374379,0.882820580982032,10.694177432909107,12.099734250729615,-0.9408104407061215,-58.40592216727331,1.0298743990279422,True,23.279999999999855,0.0,2.3829520577370817,0.0,2.3829520577370817,-0.14616931396354174,-2.3345864675332666,2.339157849041836,2442.096519855433,4697.2729118005955,1.0298743990279422,0.49539053688720414,0.49539053688720414,0.0,0,success,baseline,truth,ideal
50,1.0254708305563194,1.0228731527845891,0.9542248374607692,1.0047223987485845,1.2446501303862405,8.712245656228893,-0.7405334116303577,-57.64524087251984,0.7953236305776487,False,22.879999999999864,0.0,1.4105887823084649,0.0,1.4105887823084649,-0.09816999343375557,-2.5867502374848947,2.5886123963890273,2401.9030069594337,4758.209062532689,0.7953236305776487,0.31385661773362505,0.31385661773362505,0.0,0,vertical_speed,baseline,truth,ideal
51,0.9712389606968431,1.0215174725490561,1.172140367959244,1.0805157359896174,-11.816202317409754,15.799136679600636,-2.681820902669708,-57.20793703905056,1.0789879485298457,True,23.51999999999985,0.0,0.9078149149495633,0.0,0.9078149149495633,-0.14175745456036548,-2.3132968156083265,2.317636151993461,2445.622754594722,4704.999553248672,2.204129387206328,1.1551944580249887,1.1551944580249887,0.0,0,success,baseline,truth,ideal
52,0.9984903196961439,0.9492153357111444,0.9678677883952209,1.1281628131295915,7.140116677823947,19.993160177034884,-1.2377673147359645,-57.217648659617,-0.18151830688076223,False,22.959999999999862,0.0,3.311751885925373,0.0,3.311751885925373,-0.2693362722921296,-2.5194786489455603,2.5338339902339233,2353.114052017667,4291.393297960345,0.33817796156679353,0.11425750769322046,0.11425750769322046,0.0,0,vertical_speed,baseline,truth,ideal
53,1.0139633811277833,1.0294599330399157,0.888038574320832,0.9366964810608712,-12.999187247793504,13.454740572216163,-0.6071974893141039,-56.3262561089934,1.9722145699892968,True,23.11999999999986,0.0,1.8231728596870262,0.0,1.8231728596870262,-0.08020299210299069,-2.2895108349147413,2.290915184622571,2418.8073395559913,4787.412191723419,1.9722145699892968,1.5580721074731496,1.5580721074731496,0.0,0,success,baseline,truth,ideal
54,1.0176137562256926,0.9664813507399203,1.1929379270323357,1.127438947690274,1.9314719201942587,15.413816543447796,-3.635620875083543,-58.56000951738593,0.5404980731662075,False,22.799999999999866,0.0,1.4314641757733984,0.0,1.4314641757733984,-0.3067468213824766,-2.714538670674016,2.7318151121576486,2358.077272592571,4407.292182586869,3.131067237075148,1.9988637886873144,1.9988637886873144,0.0,0,vertical_speed,baseline,truth,ideal
55,0.9830867071482582,1.0023276171414128,0.9498552549383841,1.0926393477003415,0.5640350664247578,27.791415978486008,-1.72058431021741,-62.087151908065145,1.3245073827112772,False,23.279999999999855,0.0,4.4287642110686924,0.0,4.4287642110686924,-0.3147421489502445,-2.3189957623065647,2.3402572435357665,2457.377612983226,4558.915707006665,1.3245073827112772,0.8876762738535491,0.8876762738535491,0.0,0,pad_miss,baseline,truth,ideal
56,1.0149218844285766,0.979078290725317,1.0816727935516999,0.9560930893365656,5.667624300289731,15.983927116488562,-2.8755375865409833,-56.876050131787,1.0493437138313548,False,22.879999999999864,0.0,2.0728522660972057,0.0,2.0728522660972057,-0.2691615726280678,-2.523211754015659,2.5375274398087586,2365.500969919878,4488.047065157341,2.1843387580745324,1.4969820474773632,1.4969820474773632,0.0,0,vertical_speed,baseline,truth,ideal
57,1.0175416586831065,1.0031999110016918,1.145789885755308,0.8709646449783384,16.03535749861495,35.24749176251487,-1.678465666891731,-60.205699500951454,0.17434603786290667,False,22.879999999999864,0.0,6.480722831032194,0.0,6.480722831032194,-0.4301220490817244,-2.5370286899148287,2.573231344158005,2407.5357154592675,4614.863661552576,0.8017651221604922,0.711508252534776,0.711508252534776,0.0,0,vertical_speed,baseline,truth,ideal
58,0.9707213651290045,0.9401683405846808,1.1357020136162825,0.8573459955335578,-9.25637351394306,24.82020650611245,-2.463715319460667,-65.29199231772196,1.2143809197804385,False,23.11999999999986,0.0,3.030153502769737,0.0,3.030153502769737,-0.27558569913368397,-2.367673946694617,2.3836584057753463,2427.6671765342,4153.511207558568,1.2143809197804385,0.34956708331573827,0.34956708331573827,0.0,0,pad_miss,baseline,truth,ideal
59,0.9813553522619297,0.9807023272615139,0.957465201162368,0.9808741837602237,12.268949500570812,11.928570362587642,-2.3188945826206067,-56.70298655703537,0.5438910847584245,True,23.279999999999855,0.0,1.698036432690103,0.0,1.698036432690103,-0.17934139296303195,-2.317960695986891,2.324888195885977,2399.6596578393073,4465.256632991288,1.8105717091582552,1.5159110913386877,1.5159110913386877,0.0,0,success,baseline,truth,ideal
60,1.005911911310773,1.0346850788172375,0.9359792657206858,0.9246979130551414,-2.1575498482241784,13.013451698114475,-1.9332042287820341,-57.614874230180114,1.1518020873731347,True,23.11999999999986,0.0,1.5363832714149408,0.0,1.5363832714149408,-0.15315166093494123,-2.394436425982949,2.3993293290670064,2432.3968431399153,4810.398708580746,1.4306864123479415,0.4204449280180077,0.4204449280180077,0.0,0,success,baseline,truth,ideal
61,0.99861446736966,0.996457766329059,1.0431525707178566,0.8684241476858007,-9.230487745721785,20.631966107892623,-0.8076483733563009,-57.90195217659647,-0.5800029467813249,True,23.11999999999986,0.0,2.649775512974295,0.0,2.649775512974295,-0.23397952824946533,-2.412427886184633,2.423748073889095,2407.495478299963,4567.708886003449,0.8859299734393757,0.34862949184607495,0.34862949184607495,0.0,0,success,baseline,truth,ideal
62,1.0212240223555413,1.0111970454343433,1.0468952730321464,0.9412249071535779,4.644540734637637,18.03657424199697,-2.335617951427276,-57.510342820104796,1.4054460052268873,False,22.879999999999864,0.0,2.6583673183449585,0.0,2.6583673183449585,-0.2495615623833433,-2.574401075833374,2.5864689970442813,2392.571639218033,4685.80767882237,1.5731518812116965,0.3461913940343144,0.3461913940343144,0.0,0,vertical_speed,baseline,truth,ideal
63,1.0156904501029296,0.9890344688867599,1.156702360749825,0.9595898990055131,14.761467955025914,30.95753628379202,-3.014625895926527,-57.377046746283845,1.0220627072545614,False,22.879999999999864,0.0,5.347611413491969,0.0,5.347611413491969,-0.42981913912510167,-2.5676836408695904,2.6034100276267584,2372.9084671448727,4550.3328150624475,1.1889184700450874,0.31639257498471063,0.31639257498471063,0.0,0,vertical_speed,baseline,truth,ideal
64,1.0201170376274977,1.0248895283896395,0.8819763584208927,1.0705349955727188,13.562129987023784,12.805741973889258,-3.301237820026059,-51.99885833069232,1.2927921138336478,True,23.03999999999986,0.0,1.680794155621422,0.0,1.680794155621422,-0.2589492760702971,-2.403218234632389,2.4171290016974574,2371.014676690269,4803.212022037209,3.004622378900687,3.700739359898833,3.700739359898833,0.0,0,success,baseline,truth,ideal
65,0.9835440027992022,0.9917519214186414,1.0674500729662135,1.0332720518574054,3.1435586011383805,34.037433035171276,-5.798245161373516,-59.47700192197094,1.3575182101800056,False,23.11999999999986,0.0,3.6501269655652586,0.0,3.6501269655652586,-0.47435600332765704,-2.6673934317678585,2.7092436837116187,2413.3630200746775,4528.900429855814,4.339907484585961,1.945985565404649,1.945985565404649,0.0,0,vertical_speed,baseline,truth,ideal
66,1.0275065803255177,1.0159005204810045,0.9794924452473736,1.09358503260214,16.646118681279045,16.17837640780042,-1.2843398228084957,-57.430893796512244,0.6463809290022114,False,22.879999999999864,0.0,3.5653911806691965,0.0,3.5653911806691965,-0.22764640625451812,-2.506137630061737,2.5164555841683467,2392.273695295491,4719.02994807154,0.6463809290022114,0.21599279735789517,0.21599279735789517,0.0,0,vertical_speed,baseline,truth,ideal
67,0.9832686768331265,0.9744638916513536,1.0043418215709763,0.9383325037660462,5.779471555994057,11.556397456017546,-1.7213644621427964,-55.77659555363299,1.4851238077724203,False,23.11999999999986,0.0,1.7803613376547314,0.0,1.7803613376547314,-0.14233954352364775,-2.5783667436538775,2.5822927042515573,2373.62173492329,4447.625506636185,1.515054379498598,0.5392038104494368,0.5392038104494368,0.0,0,vertical_speed,baseline,truth,ideal
68,1.0057440223357728,0.9464784166248242,1.1254731169844323,0.9880716639005567,3.2103422884875563,8.694961008882613,-1.0463613392906943,-60.43851211501536,0.8661428273725621,True,22.879999999999864,0.0,1.4324293296051291,0.0,1.4324293296051291,-0.11723542453139293,-2.44587726369441,2.448685307225555,2371.4141854879454,4253.934730885823,0.8661428273725621,0.17260079868677497,0.17260079868677497,0.0,0,success,baseline,truth,ideal
69,0.977960291933465,1.033900787597304,0.9175794910035537,1.0705278658684114,5.808319373597094,24.46328139171589,-3.908207584320289,-57.23489764444094,1.281237191010181,True,23.51999999999985,0.0,2.8903353701743684,0.0,2.8903353701743684,-0.2857155902173235,-2.281568735089737,2.29938889521373,2460.2799056362637,4777.025607544863,2.842525470066217,1.7139286978394248,1.7139286978394248,0.0,0,success,baseline,truth,ideal
70,0.9708391790673153,1.0202324638966318,1.1453824490446525,1.0265803547087309,-8.779297262613273,8.073655695390343,-2.225113542061279,-58.895945185291126,0.6254100293904874,True,23.51999999999985,0.0,-0.07167944935059078,0.0,-0.07167944935059078,-0.062432998709862145,-2.258592314128588,2.259455049512744,2460.9483484788543,4680.678898797567,2.1765232647200126,1.0819904946042898,1.0819904946042898,0.0,0,success,baseline,truth,ideal
71,0.9745463824623523,0.9869236544753002,0.8606448023615668,0.9428718030246857,-8.97045483345551,4.204880512626268,-2.6329056569295792,-54.10044178012356,2.679478703442294,True,23.359999999999854,0.0,-0.455428221150465,0.0,-0.455428221150465,-0.0008339176142916479,-2.265833227872921,2.2658333813305003,2392.732243301096,4515.733338026006,3.250516125428327,2.938061735614078,2.938061735614078,0.0,0,success,baseline,truth,ideal
72,0.9899038057319931,1.0182563111909864,0.9059085578542523,1.137927138488688,-6.640145260228373,16.775093396060925,-4.36328809072323,-59.80523611863431,0.685791179336568,True,23.279999999999855,0.0,0.5761946705114965,0.0,0.5761946705114965,-0.22380478363872414,-2.2284125905244556,2.239623016221143,2451.5512476959702,4676.242930640932,4.095039121333817,2.053605286579289,2.053605286579289,0.0,0,success,baseline,truth,ideal
73,0.9901598869983979,1.0114198241894305,0.9250887252126824,1.0530191838739522,-13.835318319181255,17.115250550840035,-1.3707760239126052,-60.88803281120785,1.1669084910317875,True,23.199999999999857,0.0,1.8647567438508514,0.0,1.8647567438508514,-0.16545450216964733,-2.3689115792112743,2.374682560345584,2447.0529012352963,4632.885868090718,1.1669084910317877,0.5410327818261369,0.5410327818261369,0.0,0,success,baseline,truth,ideal
74,1.0234736739006862,0.9646936124989047,1.0331878812460045,0.9669969374189841,10.21623562522101,28.57341264961265,-3.029272614636934,-57.437527367894816,2.1298788554775676,False,22.799999999999866,0.0,4.705025509973747,0.0,4.705025509973747,-0.3818398572563592,-2.5144520304296805,2.5432795147056684,2353.9610505404453,4398.894236951888,2.1298788554775676,0.18355371864040787,0.18355371864040787,0.0,0,vertical_speed,baseline,truth,ideal
75,0.9855287087465784,0.9751736549286351,1.0463198420710618,1.056577221651933,5.605492603650326,6.635501846453547,-0.7001713650362784,-57.23087430887512,0.7846671140976889,True,23.199999999999857,0.0,1.306412975833403,0.0,1.306412975833403,-0.08492867836762152,-2.280740225889972,2.282320936766324,2391.82453645064,4434.391048049805,0.7846671140976889,0.17769974972112246,0.17769974972112246,0.0,0,success,baseline,truth,ideal
76,1.0228778402573642,0.9987193610967812,1.0444476032555905,0.8953223646182167,14.736813982136972,17.84379842800181,-0.9950715775461807,-57.02965338882779,-0.3060091613726685,False,22.879999999999864,0.0,3.476365234495456,0.0,3.476365234495456,-0.2467493499083918,-2.538665424736443,2.550628820591596,2380.0260142081606,4611.009513469307,0.35511152741026103,0.15700759668206055,0.15700759668206055,0.0,0,vertical_speed,baseline,truth,ideal
77,0.9772115840903134,0.9562764842003147,0.9654387525999616,1.0293478954176474,-9.281560377553582,5.862995641601174,-2.9898940613703946,-58.41640476292916,2.073854492454824,False,23.11999999999986,0.0,-0.43964836815731817,0.0,-0.43964836815731817,-0.05229104332043981,-2.574568109448407,2.5750990861324703,2382.1702522790983,4311.765137123104,3.261706257531032,1.2374333170436733,1.2374333170436733,0.0,0,vertical_speed,baseline,truth,ideal
